date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-12,Shane Baz,BAL,BAL @ MIN,2026-08-12T13:40:00+00:00,main,MIN,Mixed,0.91,18,107,7.570093457943925,8.924485,24.771167,21.9,,,5.1,4.5,-138,109,4.5,-128,100,4.5,109,DK,0.6,No call,residual +0.60 > -0.75; best Under 109 (DK) > -130,Projected,1.0,Pass,2,3.0,,,Final,UNDER,
2026-08-12,Zebby Matthews,MIN,BAL @ MIN,2026-08-12T13:40:00+00:00,main,MIN,Mixed,0.91,10,61,7.524590163934426,9.989142,27.470140999999998,22.3,,,5.18,5.5,105,-134,5.5,112,-142,5.5,-142,FD,-0.32,No call,residual -0.32 > -0.75,Projected,1.0,Pass,4,5.0,,,Final,UNDER,
2026-08-12,Zack Wheeler,PHI,PHI @ STL,2026-08-12T14:15:00+00:00,main,STL,Mixed,0.91,14,87,10.137931034482758,12.675018,26.97126,31.2,,,5.37,5.5,-159,124,5.5,-148,116,5.5,124,DK,-0.13,No call,residual -0.13 > -0.75; best Under 124 (DK) > -130,Projected,11.0,Pass,5,5.0,,,Final,UNDER,
2026-08-12,Kyle Leahy,STL,PHI @ STL,2026-08-12T14:15:00+00:00,main,STL,Mixed,0.91,17,86.1,7.610039058378304,8.735149999999999,25.366875999999998,21.9,,,4.53,4.5,133,-170,3.5,-162,126,4.5,-170,DK,0.03,No call,residual +0.03 > -0.75,Projected,11.0,Pass,6,5.0,,,Final,OVER,
2026-08-12,Drew Rasmussen,TBR,TBR @ OAK,2026-08-12T15:05:00+00:00,main,OAK,Mixed,0.91,18,99.1,8.879195085522701,11.010363,27.396373,25.6,,,5.37,5.5,112,-143,5.5,112,-142,5.5,-143,DK,-0.13,No call,residual -0.13 > -0.75,Projected,0.0,Pass,3,5.0,,,Final,UNDER,
2026-08-12,Jack Perkins,OAK,TBR @ OAK,2026-08-12T15:05:00+00:00,main,OAK,Mixed,0.91,6,57.2,11.236995458547279,12.36715,28.985507,28.3,,,,3.5,-159,125,4.5,126,-162,3.5,-162,FD,,Watch List,GS=6 < 10,Projected,0,Fail,2,5.0,,,Final,UNDER,
2026-08-12,Ryan Feltner,COL,COL @ ARI,2026-08-12T15:40:00+00:00,main,ARI,Mixed,0.91,13,63.1,6.678947502516646,10.856574,25.498008,24.2,,,4.08,3.5,106,-135,3.5,128,-164,3.5,-164,FD,0.58,No call,residual +0.58 > -0.75,Projected,0.0,Pass,2,5.0,,,Final,UNDER,
2026-08-12,Merrill Kelly,ARI,COL @ ARI,2026-08-12T15:40:00+00:00,main,ARI,Mixed,0.91,16,93.2,5.6690392998268235,9.533469,24.070318,20.9,,,4.14,4.5,-144,113,4.5,-130,102,4.5,113,DK,-0.36,No call,residual -0.36 > -0.75; best Under 113 (DK) > -130,Projected,0.0,Pass,2,5.0,,,Final,UNDER,
2026-08-12,Bryan King,HOU,HOU @ SFG,2026-08-12T15:45:00+00:00,main,SFG,Mixed,0.91,0,40,6.9750013303759255,7.882535,24.265842000000003,19.0,,,,,,,,,,,,,,Watch List,GS=0 < 10,Projected,0,Fail,1,0.2,,,Final,,
2026-08-12,Adrian Houser,SFG,HOU @ SFG,2026-08-12T15:45:00+00:00,main,SFG,Mixed,0.91,14,80,6.187500737607567,7.478796999999999,24.826523,16.4,,,4.41,3.5,130,-166,2.5,-178,138,3.5,-166,DK,0.91,No call,residual +0.91 > -0.75,Projected,0.0,Pass,5,6.0,,,Final,OVER,
2026-08-12,Dustin May,MIL,MIL @ SDP,2026-08-12T16:10:00+00:00,main,SDP,Mixed,0.91,17,89,8.595505617977528,9.851169,28.136074,22.5,,,5.07,4.5,-131,102,4.5,-120,-106,4.5,102,DK,0.57,No call,residual +0.57 > -0.75; best Under 102 (DK) > -130,Projected,1.0,Pass,6,7.0,,,Final,OVER,
2026-08-12,Robbie Ray,SDP,MIL @ SDP,2026-08-12T16:10:00+00:00,main,SDP,Mixed,0.91,17,101.2,7.613115158778199,10.708015999999999,23.464014,24.8,,,5.12,5.5,125,-160,4.5,-146,114,5.5,-160,DK,-0.38,No call,residual -0.38 > -0.75,Projected,1.0,Pass,4,4.0,,,Final,UNDER,
2026-08-12,Foster Griffin,CLE,CLE @ DET,2026-08-12T18:40:00+00:00,main,DET,Mixed,0.91,19,110.1,8.891239080572634,11.167513,29.159616,24.4,,,5.32,4.5,-163,127,5.5,122,-156,4.5,-156,FD,0.82,No call,residual +0.82 > -0.75,Projected,13.0,Pass,3,5.0,,,Final,UNDER,
2026-08-12,Framber Valdez,DET,CLE @ DET,2026-08-12T18:40:00+00:00,main,DET,Mixed,0.91,19,107.2,7.27244599221164,9.010601,26.383981000000002,20.8,,,4.63,4.5,-105,-122,4.5,-104,-122,4.5,-122,DK,0.13,No call,residual +0.13 > -0.75; best Under -122 (DK) > -130,Projected,13.0,Pass,3,5.2,,,Final,UNDER,
2026-08-12,Carmen Mlodzinski,PIT,PIT @ MIA,2026-08-12T18:40:00+00:00,main,MIA,Mixed,0.91,9,77.2,7.184549944353713,8.669202,27.072243,20.4,,,,3.5,-120,-106,3.5,-115,-111,3.5,-106,DK,,Watch List,GS=9 < 10,Projected,0,Fail,1,2.1,,,Final,UNDER,
2026-08-12,Janson Junk,MIA,PIT @ MIA,2026-08-12T18:40:00+00:00,main,MIA,Mixed,0.91,12,65,6.6461538461538465,6.859903000000001,23.961353,16.9,,,4.47,4.5,122,-156,4.5,124,-160,4.5,-160,FD,-0.03,No call,residual -0.03 > -0.75,Projected,0.0,Pass,2,6.0,,,Final,UNDER,
2026-08-12,David Peterson,CHC,CHC @ WSN,2026-08-12T18:45:00+00:00,main,WSN,CS-Dependent,0.9,11,82.1,7.651822335050781,9.302325999999999,26.017442000000003,20.8,,,5.53,4.5,103,-131,4.5,114,-146,4.5,-146,FD,1.03,No call,residual +1.03 > -0.75,Projected,15.0,Pass,6,5.0,,,Final,OVER,
2026-08-12,Jackson Kent,WSN,CHC @ WSN,2026-08-12T18:45:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,15,Fail,6,4.0,,,Final,,
2026-08-12,Bryce Miller,SEA,SEA @ NYY,2026-08-12T19:05:00+00:00,late,NYY,Mixed,0.91,9,57.2,10.144509117898627,13.797314,26.495726,,,,,5.5,-110,-116,5.5,-111,-115,5.5,-115,FD,,Watch List,GS=9 < 10,Projected,4,Fail,5,6.0,,,Final,UNDER,
2026-08-12,Will Warren,NYY,SEA @ NYY,2026-08-12T19:05:00+00:00,late,NYY,Mixed,0.91,18,93.1,9.064286208250111,9.240506,27.911392000000003,,,,5.22,4.5,-142,111,4.5,-136,106,4.5,111,DK,0.72,No call,residual +0.72 > -0.75; best Under 111 (DK) > -130,Projected,4.0,Pass,3,4.0,,,Final,UNDER,
2026-08-12,Ranger Suarez,BOS,BOS @ TOR,2026-08-12T19:07:00+00:00,late,TOR,Mixed,0.91,17,91.1,9.55839469288149,10.428177,27.555249,,,,5.27,4.5,109,-140,4.5,110,-140,4.5,-140,DK,0.77,No call,residual +0.77 > -0.75,Projected,0.0,Pass,2,5.0,,,Final,UNDER,
2026-08-12,José Soriano,TOR,BOS @ TOR,2026-08-12T19:07:00+00:00,late,TOR,SwStr-Dominant,0.95,19,106,9.764150943396226,13.445378,28.851541000000005,,,,5.75,5.5,127,-163,5.5,124,-158,5.5,-163,DK,0.25,No call,residual +0.25 > -0.75,Projected,0.0,Pass,4,6.0,,,Final,UNDER,
2026-08-12,Zac Thornton,NYM,NYM @ ATL,2026-08-12T19:15:00+00:00,late,ATL,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,2,6.0,,,Final,,
2026-08-12,Tyler Mahle,ATL,NYM @ ATL,2026-08-12T19:15:00+00:00,late,ATL,Mixed,0.91,14,71,8.746478873239436,8.931553000000001,26.711184999999997,,,,5.13,5.5,129,-165,4.5,-156,122,5.5,-165,DK,-0.37,No call,residual -0.37 > -0.75,Projected,1.0,Pass,7,6.0,,,Final,OVER,
2026-08-12,Rhett Lowder,CIN,CIN @ CWS,2026-08-12T19:40:00+00:00,late,CWS,Mixed,0.91,13,67.2,7.714286004213456,8.198121,26.729291,,,,4.6,4.5,112,-142,4.5,120,-154,4.5,-154,FD,0.1,No call,residual +0.10 > -0.75,Projected,1.0,Pass,4,5.1,,,Final,UNDER,
2026-08-12,Luis Castillo,CWS,CIN @ CWS,2026-08-12T19:40:00+00:00,late,CWS,Mixed,0.91,14,82.2,8.383065064153772,11.111111,24.242424,,,,5.19,5.5,-115,-111,5.5,-113,-113,5.5,-111,DK,-0.31,No call,residual -0.31 > -0.75; best Under -111 (DK) > -130,Projected,1.0,Pass,10,7.0,,,Final,OVER,
2026-08-12,Daniel Lynch IV,KCR,KCR @ LAD,2026-08-12T22:10:00+00:00,late,LAD,Mixed,0.91,0,37.1,7.714286765273879,13.356766,28.822495999999997,,,,,,,,,,,,,,,Watch List,GS=0 < 10,Projected,1,Fail,3,2.1,,,Final,,
2026-08-12,Eric Lauer,LAD,KCR @ LAD,2026-08-12T22:10:00+00:00,late,LAD,Mixed,0.91,12,76.2,5.517391487366767,7.648495,22.050448,,,,4.46,4.5,118,-151,4.5,130,-166,4.5,-166,FD,-0.04,No call,residual -0.04 > -0.75,Projected,1.0,Pass,6,6.1,,,Final,OVER,
2026-08-12,Cal Quantrill,TEX,TEX @ LAA,2026-08-12T22:10:00+00:00,late,LAA,Mixed,0.91,3,40.1,6.024793863280262,7.963247,24.808576,,,,,3.5,-107,-119,3.5,-102,-125,3.5,-119,DK,,Watch List,GS=3 < 10,Projected,1,Fail,6,5.0,,,Final,OVER,
2026-08-12,George Klassen,LAA,TEX @ LAA,2026-08-12T22:10:00+00:00,late,LAA,Mixed,0.91,,,,,,,,,,4.5,-109,-117,4.5,-113,-113,4.5,-113,FD,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,5,6.0,,,Final,OVER,
