date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-26,Parker Messick,CLE,CLE @ TBR,2026-07-26T12:15:00+00:00,main,TBR,Mixed,0.91,18,106,9.254717647244266,11.306991,26.686929999999997,24.3,,,5.86,4.5,-130,102,4.5,-130,102,4.5,102,DK,1.36,No call,residual +1.36 > -0.75; best Under 102 (DK) > -130,Projected,0.0,Pass,6,7.2,,,Final,OVER,
2026-07-26,Drew Rasmussen,TBR,CLE @ TBR,2026-07-26T12:15:00+00:00,main,TBR,Mixed,0.91,18,99.1,8.879195085522701,11.010363,27.396373,24.2,,,5.38,4.5,-157,123,4.5,-160,124,4.5,124,FD,0.88,No call,residual +0.88 > -0.75; best Under 124 (FD) > -130,Projected,0.0,Pass,9,7.0,,,Final,OVER,
2026-07-26,Kohl Drake,ARI,ARI @ WSN,2026-07-26T13:35:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,3.5,-148,116,3.5,-130,102,3.5,116,DK,,Watch List,Not in FG dashboard cohort,Projected,7,Fail,1,4.0,,,Final,UNDER,
2026-07-26,Miles Mikolas,WSN,ARI @ WSN,2026-07-26T13:35:00+00:00,main,WSN,Mixed,0.91,8,90.1,4.9815500959867975,5.803255,23.283793,15.2,,,,2.5,-166,129,,,,2.5,129,DK,,Watch List,GS=8 < 10,Projected,7,Fail,1,4.0,,,Final,UNDER,
2026-07-26,Jameson Taillon,CHC,CHC @ PIT,2026-07-26T13:35:00+00:00,main,PIT,Mixed,0.91,13,67.2,7.847290935320584,11.337467,27.900797,25.5,,,4.86,4.5,-128,101,4.5,-122,-104,4.5,101,DK,0.36,No call,residual +0.36 > -0.75; best Under 101 (DK) > -130,Projected,6.0,Pass,3,4.0,,,Final,UNDER,
2026-07-26,Braxton Ashcraft,PIT,CHC @ PIT,2026-07-26T13:35:00+00:00,main,PIT,Mixed,0.91,18,108.1,10.135385091242163,13.349969,29.881472,27.5,,,5.34,5.5,-157,123,5.5,-130,102,5.5,123,DK,-0.16,No call,residual -0.16 > -0.75; best Under 123 (DK) > -130,Projected,6.0,Pass,5,6.0,,,Final,UNDER,
2026-07-26,Kevin Gausman,TOR,TOR @ BOS,2026-07-26T13:35:00+00:00,main,BOS,Mixed,0.91,19,106.1,9.141066267967405,12.820513,27.464387000000002,27.3,,,5.22,5.5,100,-128,5.5,112,-142,5.5,-142,FD,-0.28,No call,residual -0.28 > -0.75,Projected,0.0,Pass,6,6.0,,,Final,OVER,
2026-07-26,Ranger Suarez,BOS,TOR @ BOS,2026-07-26T13:35:00+00:00,main,BOS,Mixed,0.91,17,91.1,9.55839469288149,10.428177,27.555249,23.3,,,5.24,4.5,100,-127,4.5,112,-142,4.5,-142,FD,0.74,No call,residual +0.74 > -0.75,Projected,0.0,Pass,6,4.0,,,Final,OVER,
2026-07-26,Reynaldo López,ATL,ATL @ BAL,2026-07-26T13:35:00+00:00,main,BAL,Mixed,0.91,8,56.2,8.100000363518227,9.184726999999999,26.109391,23.3,,,,4.5,-160,125,4.5,-162,126,4.5,126,FD,,Watch List,GS=8 < 10,Projected,5,Fail,6,5.2,,,Final,OVER,
2026-07-26,Shane Baz,BAL,ATL @ BAL,2026-07-26T13:35:00+00:00,main,BAL,Mixed,0.91,18,107,7.570093457943925,8.924485,24.771167,21.4,,,4.93,5.5,117,-150,5.5,120,-154,5.5,-154,FD,-0.57,No call,residual -0.57 > -0.75,Projected,5.0,Pass,2,4.1,,,Final,UNDER,
