date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-11,Brandon Sproat,MIL,MIL @ PIT,2026-07-11T12:05:00+00:00,main,PIT,Mixed,0.91,15,79,9.569620715255772,10.610465,26.81686,24.9,,,5.37,5.5,-102,-126,5.5,110,-140,5.5,-140,FD,-0.13,No call,residual -0.13 > -0.75,Projected,11.0,Pass,3,3.0,,,Final,UNDER,
2026-07-11,Braxton Ashcraft,PIT,MIL @ PIT,2026-07-11T12:05:00+00:00,main,PIT,Mixed,0.91,18,108.1,10.135385091242163,13.349969,29.881472,28.3,,,5.34,6.5,115,-146,6.5,120,-154,6.5,-154,FD,-1.16,Under,"Gate PASS: residual -1.16 ≤ -0.75, qualifying Under -154 (FD), Rule 5 pass, PPD ≤ 50%",Projected,11.0,Pass,6,5.0,,,Final,UNDER,BF WIN
2026-07-11,Shane Drohan,MIL,MIL @ PIT,2026-07-11T16:05:00+00:00,main,PIT,Mixed,0.91,8,63.2,8.623036993657337,11.584158,27.722772000000003,26.4,,,,4.5,-154,121,4.5,-154,120,4.5,121,DK,,Watch List,GS=8 < 10,Projected,15,Fail,6,6.1,,,Final,OVER,
2026-07-11,Bubba Chandler,PIT,MIL @ PIT,2026-07-11T16:05:00+00:00,main,PIT,Mixed,0.91,17,89.2,7.929368507637905,9.954457,24.137931000000002,23.4,,,4.63,4.5,114,-145,4.5,110,-140,4.5,-145,DK,0.13,No call,residual +0.13 > -0.75,Projected,15.0,Pass,6,4.2,,,Final,OVER,
2026-07-11,Ryan Johnson,LAA,LAA @ MIN,2026-07-11T14:10:00+00:00,main,MIN,Mixed,0.91,5,28.1,7.623529753899507,12.572534,25.918762,22.8,,,,3.5,-135,106,3.5,-162,126,3.5,126,FD,,Watch List,GS=5 < 10,Projected,1,Fail,1,5.0,,,Final,UNDER,
2026-07-11,Joe Ryan,MIN,LAA @ MIN,2026-07-11T14:10:00+00:00,main,MIN,Mixed,0.91,19,104.1,10.523962174386323,11.580776,29.415171,26.4,,,6.0,7.5,100,-128,7.5,-125,-102,7.5,-102,FD,-1.5,No call,best Under -102 (FD) > -130,Projected,1.0,Pass,6,6.0,,,Final,UNDER,
2026-07-11,Gage Jump,OAK,OAK @ CWS,2026-07-11T14:10:00+00:00,main,CWS,Mixed,0.91,8,43,8.581395348837209,10.635359,26.933701999999997,20.2,,,,5.5,100,-127,5.5,104,-132,5.5,-132,FD,,Watch List,GS=8 < 10,Projected,0,Fail,7,5.2,,,Final,OVER,
2026-07-11,Bryan Hudson,CWS,OAK @ CWS,2026-07-11T14:10:00+00:00,main,CWS,Mixed,0.91,5,40,8.775001882911132,9.774436,29.624060000000004,24.3,,,,,,,,,,,,,,Watch List,GS=5 < 10,Projected,0,Fail,0,1.0,,,Final,,
2026-07-11,Kyle Freeland,COL,COL @ SFG,2026-07-11T16:05:00+00:00,main,SFG,Mixed,0.91,16,82,7.682926829268292,10.522442999999999,26.342898999999996,22.7,,,4.76,4.5,107,-137,4.5,116,-148,4.5,-148,FD,0.26,No call,residual +0.26 > -0.75,Projected,0.0,Pass,9,6.0,,,Final,OVER,
2026-07-11,Tyler Mahle,SFG,COL @ SFG,2026-07-11T16:05:00+00:00,main,SFG,Mixed,0.91,14,71,8.746478873239436,8.931553000000001,26.711184999999997,21.3,,,4.88,5.5,112,-143,5.5,116,-148,5.5,-148,FD,-0.62,No call,residual -0.62 > -0.75,Projected,0.0,Pass,4,7.0,,,Final,UNDER,
2026-07-11,Cam Schlittler,NYY,NYY @ WSN,2026-07-11T16:05:00+00:00,main,WSN,Mixed,0.91,19,112,10.526785714285714,12.877030000000001,27.262181,27.8,,,6.0,6.5,124,-158,5.5,-154,120,6.5,-158,DK,-0.5,No call,residual -0.50 > -0.75,Projected,31.0,Pass,6,6.2,,,Final,UNDER,
2026-07-11,PJ Poulin,WSN,NYY @ WSN,2026-07-11T16:05:00+00:00,main,WSN,Mixed,0.91,10,35,5.657144090302405,5.960265,25.331125999999998,16.0,,,4.4,,,,,,,,,,,No call,no residual; no Under price,Projected,31.0,Pass,3,1.2,,,Final,,
2026-07-11,Eduardo Rivera,BOS,BOS @ NYM,2026-07-11T16:10:00+00:00,main,NYM,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,3,3.2,,,Final,,
2026-07-11,Freddy Peralta,NYM,BOS @ NYM,2026-07-11T16:10:00+00:00,main,NYM,Mixed,0.91,19,100,8.820000672912649,10.987791,25.138735,25.0,,,5.2,5.5,-132,103,5.5,-130,102,5.5,103,DK,-0.3,No call,residual -0.30 > -0.75; best Under 103 (DK) > -130,Projected,1.0,Pass,6,4.1,,,Final,OVER,
2026-07-11,Logan Gilbert,SEA,SEA @ TBR,2026-07-11T16:10:00+00:00,main,TBR,Mixed,0.91,18,107.1,9.55900666415797,13.692946000000001,28.92709,30.1,,,5.34,5.5,-155,121,6.5,132,-170,5.5,-170,FD,-0.16,No call,residual -0.16 > -0.75,Projected,0.0,Pass,5,6.2,,,Final,UNDER,
