date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-25,Ian Seymour,TBR,TBR @ DET,2026-08-25T18:40:00+00:00,main,DET,Mixed,0.91,5,61.1,10.565218924574904,13.496933,31.492842999999997,29.0,,,,,,,,,,,,,,Watch List,GS=5 < 10,Projected,0,Fail,,,,,,,no box score match
2026-08-25,Jackson Jobe,DET,TBR @ DET,2026-08-25T18:40:00+00:00,main,DET,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,4.1,,,Final,,
2026-08-25,Payton Tolle,BOS,BOS @ MIA,2026-08-25T18:40:00+00:00,main,MIA,Mixed,0.91,14,80.1,8.962656169125642,11.940299,25.953566,27.2,,,5.27,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,7,5.1,,,Final,,
2026-08-25,TBD,MIA,BOS @ MIA,2026-08-25T18:40:00+00:00,main,MIA,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,,,,,,,no box score match
2026-08-25,Andrew Alvarez,WSN,COL @ WSN,2026-08-25T18:45:00+00:00,main,WSN,Mixed,0.91,6,47,9.765958239450514,11.288344,27.852760999999997,25.3,,,,,,,,,,,,,,Watch List,GS=6 < 10,Projected,0,Fail,6,4.2,,,Final,,
2026-08-25,Ethan Pecko,HOU,HOU @ NYY,2026-08-25T19:05:00+00:00,late,NYY,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,1,4.1,,,Final,,
2026-08-25,Will Warren,NYY,HOU @ NYY,2026-08-25T19:05:00+00:00,late,NYY,Mixed,0.91,18,93.1,9.064286208250111,9.240506,27.911392000000003,,,,5.22,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,4,5.0,,,Final,,
2026-08-25,Seth Lugo,KCR,KCR @ TOR,2026-08-25T19:07:00+00:00,late,TOR,Mixed,0.91,18,100.2,7.152318061482968,7.5729359999999994,25.263811000000004,,,,4.82,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,5.0,,,Final,,
2026-08-25,Max Scherzer,TOR,KCR @ TOR,2026-08-25T19:07:00+00:00,late,TOR,Mixed,0.91,6,22,5.7272727272727275,7.746479000000001,20.657277,,,,,,,,,,,,,,,Watch List,GS=6 < 10,Projected,0,Fail,4,5.0,,,Final,,
2026-08-25,Kyle Harrison,MIL,MIL @ NYM,2026-08-25T19:10:00+00:00,late,NYM,Mixed,0.91,17,83.2,10.864542162907883,13.374486,30.246914000000004,,,,5.59,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,5.0,,,Final,,
