date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-16,Trevor Rogers,BAL,BAL @ TBR,2026-08-16T12:15:00+00:00,main,TBR,Mixed,0.91,17,90.1,6.874539132461781,10.645375999999999,25.881569999999996,23.2,,,4.83,4.5,108,-138,4.5,110,-140,4.5,-140,FD,0.33,No call,residual +0.33 > -0.75,Projected,0.0,Pass,6,6.0,,,Final,OVER,
2026-08-16,Freddy Peralta,TBR,BAL @ TBR,2026-08-16T12:15:00+00:00,main,TBR,Mixed,0.91,19,100,8.820000672912649,10.987791,25.138735,25.1,,,5.37,6.5,114,-145,6.5,118,-150,6.5,-150,FD,-1.13,Under,"Gate PASS: residual -1.13 ≤ -0.75, qualifying Under -150 (FD), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,2,4.2,,,Final,UNDER,BF WIN
2026-08-16,Patrick Sandoval,BOS,BOS @ PIT,2026-08-16T13:35:00+00:00,main,PIT,Mixed,0.91,,,,,,,,,,5.5,126,-161,4.5,-150,118,5.5,-161,DK,,Watch List,Not in FG dashboard cohort,Projected,63,Fail,6,4.0,,,Final,OVER,
2026-08-16,Lake Bachar,PIT,BOS @ PIT,2026-08-16T13:35:00+00:00,main,PIT,Mixed,0.91,4,49,9.551021337608546,13.882064,28.746928999999998,31.9,,,,,,,,,,,,,,Watch List,GS=4 < 10,Projected,63,Fail,4,3.0,,,Final,,
2026-08-16,Michael Soroka,ARI,ARI @ ATL,2026-08-16T13:35:00+00:00,main,ATL,Mixed,0.91,15,82,8.670731707317072,9.379845000000001,26.511627999999998,22.4,,,5.4,4.5,105,-134,4.5,-104,-122,4.5,-134,DK,0.9,No call,residual +0.90 > -0.75,Projected,1.0,Pass,5,5.2,,,Final,OVER,
2026-08-16,Bryce Elder,ATL,ARI @ ATL,2026-08-16T13:35:00+00:00,main,ATL,Mixed,0.91,18,102.2,7.538961225706849,9.203655,25.718016,21.1,,,5.02,3.5,-135,106,3.5,-142,112,3.5,112,FD,1.52,No call,residual +1.52 > -0.75; best Under 112 (FD) > -130,Projected,1.0,Pass,5,6.0,,,Final,OVER,
2026-08-16,Ryan Weathers,NYY,NYY @ TOR,2026-08-16T13:37:00+00:00,main,TOR,Mixed,0.91,17,92.1,10.137184673939215,11.263916,29.7315,27.6,,,5.59,4.5,-160,125,4.5,-142,112,4.5,125,DK,1.09,No call,residual +1.09 > -0.75; best Under 125 (DK) > -130,Projected,0.0,Pass,4,7.1,,,Final,UNDER,
2026-08-16,Dylan Cease,TOR,NYY @ TOR,2026-08-16T13:37:00+00:00,main,TOR,Mixed,0.91,17,98.1,13.545763412515074,14.950553,31.355439,35.9,,,5.74,8.5,-113,-113,8.5,-113,-113,8.5,-113,DK,-2.76,No call,best Under -113 (DK) > -130,Projected,0.0,Pass,10,6.1,,,Final,OVER,
2026-08-16,Jake Irvin,WSN,WSN @ NYM,2026-08-16T13:40:00+00:00,main,NYM,Mixed,0.91,11,51.2,10.10322630375161,10.432034,27.291885999999998,23.0,,,5.29,3.5,-155,122,4.5,134,-172,3.5,-172,FD,1.79,No call,residual +1.79 > -0.75,Projected,8.0,Pass,6,6.0,,,Final,OVER,
2026-08-16,Christian Scott,NYM,WSN @ NYM,2026-08-16T13:40:00+00:00,main,NYM,Mixed,0.91,12,54,10.833334098627592,11.600000000000001,26.700000000000003,27.0,,,5.4,5.5,-142,112,5.5,-130,102,5.5,112,DK,-0.1,No call,residual -0.10 > -0.75; best Under 112 (DK) > -130,Projected,8.0,Pass,7,6.1,,,Final,OVER,
2026-08-16,Casey Mize,SDP,SDP @ CLE,2026-08-16T13:40:00+00:00,main,CLE,Mixed,0.91,13,71.2,9.041860785971735,12.52354,30.414313,26.0,,,5.28,4.5,126,-161,4.5,132,-170,4.5,-170,FD,0.78,No call,residual +0.78 > -0.75,Projected,24.0,Pass,3,6.0,,,Final,UNDER,
2026-08-16,Tanner Bibee,CLE,SDP @ CLE,2026-08-16T13:40:00+00:00,main,CLE,Mixed,0.91,19,106.1,7.109718208419093,10.863005000000001,27.519613999999997,23.9,,,4.62,4.5,104,-133,4.5,106,-136,4.5,-136,FD,0.12,No call,residual +0.12 > -0.75,Projected,24.0,Pass,3,6.0,,,Final,UNDER,
2026-08-16,Sean Burke,CWS,CWS @ DET,2026-08-16T13:40:00+00:00,main,DET,Mixed,0.91,14,98.2,9.668919168135131,10.552451999999999,29.236499,26.3,,,6.02,5.5,-123,-104,5.5,-128,100,5.5,100,FD,0.52,No call,residual +0.52 > -0.75; best Under 100 (FD) > -130,Projected,16.0,Pass,2,4.1,,,Final,UNDER,
2026-08-16,Drew Anderson,DET,CWS @ DET,2026-08-16T13:40:00+00:00,main,DET,Mixed,0.91,2,54.2,11.195123253231893,13.592233,28.694713999999998,29.4,,,,4.5,100,-127,4.5,100,-128,4.5,-127,DK,,Watch List,GS=2 < 10,Projected,16,Fail,5,5.0,,,Final,OVER,
2026-08-16,Eury Pérez,MIA,MIA @ CIN,2026-08-16T13:40:00+00:00,main,CIN,Mixed,0.91,15,79.2,10.054393626397221,13.664122,25.877863,29.2,,,5.59,6.5,-116,-110,6.5,-111,-115,6.5,-110,DK,-0.91,No call,best Under -110 (DK) > -130,Projected,15.0,Pass,5,6.0,,,Final,UNDER,
2026-08-16,Nick Lodolo,CIN,MIA @ CIN,2026-08-16T13:40:00+00:00,main,CIN,Mixed,0.91,11,57.2,7.1791910680513356,8.919722,25.470763,22.3,,,4.76,4.5,-124,-103,4.5,-122,-104,4.5,-103,DK,0.26,No call,residual +0.26 > -0.75; best Under -103 (DK) > -130,Projected,15.0,Pass,2,5.0,,,Final,UNDER,
2026-08-16,Andrew Painter,PHI,PHI @ MIN,2026-08-16T14:10:00+00:00,main,MIN,Mixed,0.91,12,65,7.338461969138628,9.903592999999999,25.416301,23.0,,,4.65,3.5,-129,102,3.5,-132,104,3.5,104,FD,1.15,No call,residual +1.15 > -0.75; best Under 104 (FD) > -130,Projected,0.0,Pass,2,5.0,,,Final,UNDER,
2026-08-16,Dean Kremer,MIN,PHI @ MIN,2026-08-16T14:10:00+00:00,main,MIN,Mixed,0.91,4,22,9.818181818181818,12.9683,29.971182000000002,26.3,,,,4.5,108,-138,4.5,104,-132,4.5,-138,DK,,Watch List,GS=4 < 10,Projected,0,Fail,6,5.1,,,Final,OVER,
2026-08-16,Hunter Dobbins,STL,STL @ CHC,2026-08-16T15:15:00+00:00,main,CHC,Mixed,0.91,3,22.1,9.268657244136142,9.547739,25.125628,18.8,,,,3.5,-128,101,3.5,-130,102,3.5,102,FD,,Watch List,GS=3 < 10,Projected,11,Fail,7,5.0,,,Final,OVER,
2026-08-16,Edward Cabrera,CHC,STL @ CHC,2026-08-16T15:15:00+00:00,main,CHC,Mixed,0.91,14,72.1,8.087558172379467,11.471322,24.937656,26.5,,,4.82,4.5,123,-158,3.5,-156,122,4.5,-158,DK,0.32,No call,residual +0.32 > -0.75,Projected,11.0,Pass,2,3.2,,,Final,UNDER,
2026-08-16,Gabriel Hughes,COL,COL @ SFG,2026-08-16T16:05:00+00:00,main,SFG,Mixed,0.91,,,,,,,,,,3.5,-166,129,3.5,-160,124,3.5,129,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,2,4.0,,,Final,UNDER,
2026-08-16,Blade Tidwell,SFG,COL @ SFG,2026-08-16T16:05:00+00:00,main,SFG,Mixed,0.91,,,,,,,,,,4.5,-117,-109,4.5,-115,-111,4.5,-109,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,1,4.1,,,Final,UNDER,
2026-08-16,Cody Bradford,TEX,TEX @ OAK,2026-08-16T16:05:00+00:00,main,OAK,Mixed,0.91,,,,,,,,,,4.5,116,-148,4.5,124,-158,4.5,-158,FD,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,4.0,,,Final,UNDER,
2026-08-16,Jacob Lopez,OAK,TEX @ OAK,2026-08-16T16:05:00+00:00,main,OAK,Mixed,0.91,10,53.2,7.04347834431285,7.869482,24.088292,24.3,,,4.71,4.5,-142,112,4.5,-130,102,4.5,112,DK,0.21,No call,residual +0.21 > -0.75; best Under 112 (DK) > -130,Projected,0.0,Pass,6,6.0,,,Final,OVER,
2026-08-16,Noah Cameron,KCR,KCR @ LAA,2026-08-16T16:07:00+00:00,main,LAA,Mixed,0.91,17,88.2,8.32330850940528,10.154242,25.642674,26.4,,,5.02,5.5,-157,123,5.5,-154,120,5.5,123,DK,-0.48,No call,residual -0.48 > -0.75; best Under 123 (DK) > -130,Projected,0.0,Pass,8,9.0,,,Final,OVER,
