date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-09-08,Tanner Bibee,CLE,CLE @ BAL,2026-09-08T18:35:00+00:00,main,BAL,Mixed,0.91,19,106.1,7.109718208419093,10.863005000000001,27.519613999999997,23.6,,,4.8,5.5,108,-138,5.5,124,-160,5.5,-160,FD,-0.7,No call,residual -0.70 > -0.75,Projected,0.0,Pass,1,4.1,,,Final,UNDER,
2026-09-08,Brandon Young,BAL,CLE @ BAL,2026-09-08T18:35:00+00:00,main,BAL,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,23.6,,,4.8,3.5,-132,104,3.5,-132,104,3.5,104,DK,1.3,No call,residual +1.30 > -0.75; best Under 104 (DK) > -130,Projected,0.0,Pass,2,3.2,,,Final,UNDER,
2026-09-08,Dean Kremer,MIN,MIN @ DET,2026-09-08T18:40:00+00:00,main,DET,Mixed,0.91,4,22,9.818181818181818,12.9683,29.971182000000002,26.9,,,,4.5,-106,-120,4.5,-104,-122,4.5,-120,DK,,Watch List,GS=4 < 10,Projected,1,Fail,3,5.0,,,Final,UNDER,
2026-09-08,Drew Anderson,DET,MIN @ DET,2026-09-08T18:40:00+00:00,main,DET,Mixed,0.91,2,54.2,11.195123253231893,13.592233,28.694713999999998,28.8,,,,4.5,-124,-103,4.5,-132,104,4.5,104,FD,,Watch List,GS=2 < 10,Projected,1,Fail,4,5.1,,,Final,UNDER,
2026-09-08,Hayden Wesneski,HOU,HOU @ PHI,2026-09-08T18:40:00+00:00,main,PHI,Mixed,0.91,,,,,,,,,,3.5,-122,-105,3.5,-130,102,3.5,102,FD,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,3,6.0,,,Final,UNDER,
2026-09-08,Andrew Painter,PHI,HOU @ PHI,2026-09-08T18:40:00+00:00,main,PHI,Mixed,0.91,12,65,7.338461969138628,9.903592999999999,25.416301,24.7,,,4.67,4.5,-144,113,4.5,-125,-102,4.5,113,DK,0.17,No call,residual +0.17 > -0.75; best Under 113 (DK) > -130,Projected,0.0,Pass,6,5.0,,,Final,OVER,
2026-09-08,Sean Manaea,NYM,NYM @ MIA,2026-09-08T18:40:00+00:00,main,MIA,Mixed,0.91,6,75,8.880000451660178,9.730539,25.523952,22.3,,,,5.5,116,-148,5.5,120,-154,5.5,-154,FD,,Watch List,GS=6 < 10,Projected,0,Fail,4,5.0,,,Final,UNDER,
2026-09-08,Sandy Alcantara,MIA,NYM @ MIA,2026-09-08T18:40:00+00:00,main,MIA,Mixed,0.91,19,123.2,6.695417927444703,10.005408000000001,25.797729000000004,21.0,,,4.81,4.5,-121,-105,4.5,-113,-113,4.5,-105,DK,0.31,No call,residual +0.31 > -0.75; best Under -105 (DK) > -130,Projected,0.0,Pass,1,4.1,,,Final,UNDER,
2026-09-08,Reid Detmers,LAA,LAA @ BOS,2026-09-08T18:45:00+00:00,main,BOS,Mixed,0.91,19,108.2,10.18711680282679,12.249443,28.452116,29.7,,,5.84,5.5,-133,104,5.5,-140,110,5.5,110,FD,0.34,No call,residual +0.34 > -0.75; best Under 110 (FD) > -130,Projected,0.0,Pass,9,6.0,,,Final,OVER,
2026-09-08,Patrick Sandoval,BOS,LAA @ BOS,2026-09-08T18:45:00+00:00,main,BOS,Mixed,0.91,,,,,,,,,,5.5,-149,117,5.5,-148,114,5.5,117,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,7,6.0,,,Final,OVER,
