date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-28,Rhett Lowder,CIN,CIN @ CHC,2026-08-28T14:20:00+00:00,main,CHC,Mixed,0.91,13,67.2,7.714286004213456,8.198121,26.729291,19.0,,,4.68,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,5.0,,,Final,,
2026-08-28,David Peterson,CHC,CIN @ CHC,2026-08-28T14:20:00+00:00,main,CHC,CS-Dependent,0.9,11,82.1,7.651822335050781,9.302325999999999,26.017442000000003,22.1,,,5.9,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,6,5.0,,,Final,,
2026-08-28,Tarik Skubal,LAD,LAD @ DET,2026-08-28T18:40:00+00:00,main,DET,Mixed,0.91,12,70.2,10.698113592547779,14.967258999999999,30.49579,31.7,,,5.58,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,7,6.0,,,Final,,
2026-08-28,Drew Anderson,DET,LAD @ DET,2026-08-28T18:40:00+00:00,main,DET,Mixed,0.91,2,54.2,11.195123253231893,13.592233,28.694713999999998,29.5,,,,,,,,,,,,,,Watch List,GS=2 < 10,Projected,0,Fail,5,4.2,,,Final,,
2026-08-28,Eury Pérez,MIA,MIA @ WSN,2026-08-28T18:45:00+00:00,main,WSN,Mixed,0.91,15,79.2,10.054393626397221,13.664122,25.877863,29.3,,,5.24,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,3.0,,,Final,,
2026-08-28,Jackson Kent,WSN,MIA @ WSN,2026-08-28T18:45:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,3,7.0,,,Final,,
2026-08-28,Michael Wacha,KCR,KCR @ CLE,2026-08-28T19:10:00+00:00,late,CLE,Mixed,0.91,19,119.1,7.240223772282255,9.162451,25.857223,,,,5.12,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,10,8.0,,,Final,,
2026-08-28,Tanner Bibee,CLE,KCR @ CLE,2026-08-28T19:10:00+00:00,late,CLE,Mixed,0.91,19,106.1,7.109718208419093,10.863005000000001,27.519613999999997,,,,4.62,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,6.0,,,Final,,
2026-08-28,Hunter Brown,HOU,HOU @ NYM,2026-08-28T19:10:00+00:00,late,NYM,Mixed,0.91,6,29.1,10.738636829143733,9.594096,28.413284,,,,,,,,,,,,,,,Watch List,GS=6 < 10,Projected,0,Fail,10,6.2,,,Final,,
2026-08-28,Christian Scott,NYM,HOU @ NYM,2026-08-28T19:10:00+00:00,late,NYM,Mixed,0.91,12,54,10.833334098627592,11.600000000000001,26.700000000000003,,,,5.4,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,2,5.1,,,Final,,
2026-08-28,Casey Mize,SDP,SDP @ TBR,2026-08-28T19:10:00+00:00,late,TBR,Mixed,0.91,13,71.2,9.041860785971735,12.52354,30.414313,,,,5.45,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,1,5.0,,,Final,,
2026-08-28,Shane McClanahan,TBR,SDP @ TBR,2026-08-28T19:10:00+00:00,late,TBR,Mixed,0.91,17,86,8.581395348837209,11.940299,28.656716,,,,5.11,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,4,5.2,,,Final,,
2026-08-28,Emerson Hancock,SEA,SEA @ TOR,2026-08-28T19:15:00+00:00,late,TOR,Mixed,0.91,17,97.2,8.477815920411611,10.568031999999999,23.645971,,,,5.25,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,1,5.0,,,Final,,
2026-08-28,Dylan Cease,TOR,SEA @ TOR,2026-08-28T19:15:00+00:00,late,TOR,Mixed,0.91,17,98.1,13.545763412515074,14.950553,31.355439,,,,5.74,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,8,6.0,,,Final,,
2026-08-28,Tomoyuki Sugano,COL,COL @ ATL,2026-08-28T19:15:00+00:00,late,ATL,Mixed,0.91,16,84.1,5.122529953215826,7.592191,23.210411999999998,,,,5.37,,,,,,,,,,,No call,no residual; no Under price,Projected,7.0,Pass,4,4.0,,,Final,,
2026-08-28,Grant Holmes,ATL,COL @ ATL,2026-08-28T19:15:00+00:00,late,ATL,Mixed,0.91,17,87.1,7.832061524838835,11.801676,26.396648,,,,4.77,,,,,,,,,,,No call,no residual; no Under price,Projected,7.0,Pass,3,5.0,,,Final,,
2026-08-28,Patrick Sandoval,BOS,BOS @ NYY,2026-08-28T19:15:00+00:00,late,NYY,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,7,5.1,,,Final,,
2026-08-28,Cam Schlittler,NYY,BOS @ NYY,2026-08-28T19:15:00+00:00,late,NYY,Mixed,0.91,19,112,10.526785714285714,12.877030000000001,27.262181,,,,5.58,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,8,5.2,,,Final,,
2026-08-28,Cody Bradford,TEX,TEX @ MIL,2026-08-28T19:40:00+00:00,late,MIL,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,0,5.2,,,Final,,
2026-08-28,Logan Henderson,MIL,TEX @ MIL,2026-08-28T19:40:00+00:00,late,MIL,Mixed,0.91,6,28.1,10.800000484690969,13.255813999999999,27.441860000000002,,,,,,,,,,,,,,,Watch List,GS=6 < 10,Projected,0,Fail,7,7.0,,,Final,,
2026-08-28,Luis Castillo,CWS,CWS @ MIN,2026-08-28T20:10:00+00:00,late,MIN,Mixed,0.91,14,82.2,8.383065064153772,11.111111,24.242424,,,,5.28,,,,,,,,,,,No call,no residual; no Under price,Projected,5.0,Pass,1,4.0,,,Final,,
2026-08-28,Dean Kremer,MIN,CWS @ MIN,2026-08-28T20:10:00+00:00,late,MIN,Mixed,0.91,4,22,9.818181818181818,12.9683,29.971182000000002,,,,,,,,,,,,,,,Watch List,GS=4 < 10,Projected,5,Fail,3,4.0,,,Final,,
2026-08-28,Jared Jones,PIT,PIT @ STL,2026-08-28T20:15:00+00:00,late,STL,Mixed,0.91,8,35,10.028571428571428,14.211438000000001,27.729636000000003,,,,,,,,,,,,,,,Watch List,GS=8 < 10,Projected,0,Fail,6,4.2,,,Final,,
2026-08-28,Quinn Mathews,STL,PIT @ STL,2026-08-28T20:15:00+00:00,late,STL,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,7,5.2,,,Final,,
2026-08-28,Andrew Painter,PHI,PHI @ LAA,2026-08-28T21:38:00+00:00,late,LAA,Mixed,0.91,12,65,7.338461969138628,9.903592999999999,25.416301,,,,4.7,,,,,,,,,,,No call,no residual; no Under price,Projected,1.0,Pass,6,6.0,,,Final,,
2026-08-28,Reid Detmers,LAA,PHI @ LAA,2026-08-28T21:38:00+00:00,late,LAA,Mixed,0.91,19,108.2,10.18711680282679,12.249443,28.452116,,,,5.36,,,,,,,,,,,No call,no residual; no Under price,Projected,1.0,Pass,2,6.0,,,Final,,
2026-08-28,Brandon Young,BAL,BAL @ OAK,2026-08-28T21:40:00+00:00,late,OAK,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,,,,4.57,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,4,7.0,,,Final,,
2026-08-28,Jacob Lopez,OAK,BAL @ OAK,2026-08-28T21:40:00+00:00,late,OAK,Mixed,0.91,10,53.2,7.04347834431285,7.869482,24.088292,,,,4.71,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,6,5.0,,,Final,,
2026-08-28,Kohl Drake,ARI,ARI @ SFG,2026-08-28T22:15:00+00:00,late,SFG,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,4.0,,,Final,,
2026-08-28,Blade Tidwell,SFG,ARI @ SFG,2026-08-28T22:15:00+00:00,late,SFG,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,5.0,,,Final,,
