date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-24,Tomoyuki Sugano,COL,COL @ MIL,2026-07-24T16:10:00+00:00,main,MIL,Mixed,0.91,16,84.1,5.122529953215826,7.592191,23.210411999999998,17.2,,,4.03,3.5,117,-150,3.5,116,-148,3.5,-150,DK,0.53,No call,residual +0.53 > -0.75,Projected,0.0,Pass,5,5.1,,,Final,OVER,
2026-07-24,Shane Drohan,MIL,COL @ MIL,2026-07-24T16:10:00+00:00,main,MIL,Mixed,0.91,8,63.2,8.623036993657337,11.584158,27.722772000000003,27.0,,,,5.5,-124,-103,5.5,-128,100,5.5,100,FD,,Watch List,GS=8 < 10,Projected,0,Fail,6,6.0,,,Final,OVER,
2026-07-24,Beck Way,KCR,KCR @ DET,2026-07-24T18:40:00+00:00,main,DET,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,0,1.0,,,Final,,
2026-07-24,Tarik Skubal,DET,KCR @ DET,2026-07-24T18:40:00+00:00,main,DET,Mixed,0.91,12,70.2,10.698113592547779,14.967258999999999,30.49579,31.0,,,5.58,8.5,116,-148,7.5,-154,120,8.5,-148,DK,-2.92,Under,"Gate PASS: residual -2.92 ≤ -0.75, qualifying Under -148 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,12,7.1,,,Final,OVER,BF LOSS
2026-07-24,Matthew Boyd,CHC,CHC @ PIT,2026-07-24T18:40:00+00:00,main,PIT,Mixed,0.91,8,39.2,9.983193917359035,13.777778,29.481481,28.3,,,,5.5,-103,-124,5.5,108,-138,5.5,-138,FD,,Watch List,GS=8 < 10,Projected,3,Fail,4,7.0,,,Final,UNDER,
2026-07-24,Jared Jones,PIT,CHC @ PIT,2026-07-24T18:40:00+00:00,main,PIT,Mixed,0.91,8,35,10.028571428571428,14.211438000000001,27.729636000000003,32.0,,,,5.5,100,-128,5.5,102,-130,5.5,-130,FD,,Watch List,GS=8 < 10,Projected,3,Fail,5,6.0,,,Final,UNDER,
2026-07-24,Eduardo Rodriguez,ARI,ARI @ WSN,2026-07-24T18:45:00+00:00,main,WSN,Mixed,0.91,18,108,6.166666666666667,7.81893,24.57378,19.6,,,4.36,4.5,122,-156,4.5,112,-142,4.5,-156,DK,-0.14,No call,residual -0.14 > -0.75,Projected,1.0,Pass,4,6.0,,,Final,UNDER,
2026-07-24,Carson Palmquist,WSN,ARI @ WSN,2026-07-24T18:45:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,1,1.1,,,Final,,
2026-07-24,Cam Schlittler,NYY,NYY @ PHI,2026-07-24T18:45:00+00:00,main,PHI,Mixed,0.91,19,112,10.526785714285714,12.877030000000001,27.262181,27.7,,,5.67,7.5,111,-142,7.5,116,-148,7.5,-148,FD,-1.83,Under,"Gate PASS: residual -1.83 ≤ -0.75, qualifying Under -148 (FD), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,12,7.1,,,Final,OVER,BF LOSS
2026-07-24,Jesús Luzardo,PHI,NYY @ PHI,2026-07-24T18:45:00+00:00,main,PHI,Mixed,0.91,19,110.1,11.093656100530993,14.052287999999999,32.08061,32.9,,,5.87,7.5,-128,100,7.5,-111,-115,7.5,100,DK,-1.63,No call,best Under 100 (DK) > -130,Projected,0.0,Pass,9,7.0,,,Final,OVER,
2026-07-24,Grant Holmes,ATL,ATL @ BAL,2026-07-24T19:05:00+00:00,late,BAL,Mixed,0.91,17,87.1,7.832061524838835,11.801676,26.396648,,,,4.84,4.5,-143,112,5.5,120,-154,4.5,-154,FD,0.34,No call,residual +0.34 > -0.75,Projected,0.0,Pass,5,5.0,,,Final,OVER,
2026-07-24,Trevor Rogers,BAL,ATL @ BAL,2026-07-24T19:05:00+00:00,late,BAL,Mixed,0.91,17,90.1,6.874539132461781,10.645375999999999,25.881569999999996,,,,4.52,4.5,-142,111,4.5,-138,108,4.5,111,DK,0.02,No call,residual +0.02 > -0.75; best Under 111 (DK) > -130,Projected,0.0,Pass,6,7.0,,,Final,OVER,
2026-07-24,Roki Sasaki,LAD,LAD @ NYM,2026-07-24T19:10:00+00:00,late,NYM,Mixed,0.91,16,81,8.88888888888889,12.728551,26.371308,,,,5.07,5.5,122,-156,5.5,126,-162,5.5,-162,FD,-0.43,No call,residual -0.43 > -0.75,Projected,0.0,Pass,9,7.0,,,Final,OVER,
2026-07-24,Sean Manaea,NYM,LAD @ NYM,2026-07-24T19:10:00+00:00,late,NYM,Mixed,0.91,6,75,8.880000451660178,9.730539,25.523952,,,,,4.5,-163,128,4.5,-164,128,4.5,128,DK,,Watch List,GS=6 < 10,Projected,0,Fail,3,6.0,,,Final,UNDER,
2026-07-24,Joey Cantillo,CLE,CLE @ TBR,2026-07-24T19:10:00+00:00,late,TBR,Mixed,0.91,19,96,9,12.719564,30.163537,,,,5.29,4.5,-152,119,5.5,126,-162,4.5,-162,FD,0.79,No call,residual +0.79 > -0.75,Projected,0.0,Pass,4,3.2,,,Final,UNDER,
2026-07-24,Shane McClanahan,TBR,CLE @ TBR,2026-07-24T19:10:00+00:00,late,TBR,Mixed,0.91,17,86,8.581395348837209,11.940299,28.656716,,,,5.11,5.5,116,-148,5.5,110,-140,5.5,-148,DK,-0.39,No call,residual -0.39 > -0.75,Projected,0.0,Pass,3,5.0,,,Final,UNDER,
2026-07-24,Germán Márquez,SDP,SDP @ MIA,2026-07-24T19:10:00+00:00,late,MIA,Mixed,0.91,7,37.2,5.734513661512099,8.607199,22.691706,,,,,3.5,115,-147,3.5,124,-156,3.5,-156,FD,,Watch List,GS=7 < 10,Projected,0,Fail,4,2.1,,,Final,OVER,
2026-07-24,TBD,MIA,SDP @ MIA,2026-07-24T19:10:00+00:00,main,MIA,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,,,,,,,no box score match
2026-07-24,Trey Yesavage,TOR,TOR @ BOS,2026-07-24T19:15:00+00:00,late,BOS,Mixed,0.91,13,73.1,8.345455124279724,13.242783999999999,27.334465,,,,5.08,4.5,-163,128,5.5,114,-146,4.5,-146,FD,0.58,No call,residual +0.58 > -0.75,Projected,0.0,Pass,9,4.0,,,Final,OVER,
2026-07-24,Patrick Sandoval,BOS,TOR @ BOS,2026-07-24T19:15:00+00:00,late,BOS,Mixed,0.91,,,,,,,,,,4.5,116,-149,4.5,112,-142,4.5,-149,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,3,4.2,,,Final,UNDER,
2026-07-24,Spencer Arrighetti,HOU,HOU @ CWS,2026-07-24T19:40:00+00:00,late,CWS,Mixed,0.91,15,82,8.890243902439025,9.805335,27.253064,,,,5.33,5.5,103,-132,5.5,114,-146,5.5,-146,FD,-0.17,No call,residual -0.17 > -0.75,Projected,0.0,Pass,0,1.0,,,Final,UNDER,
2026-07-24,Davis Martin,CWS,HOU @ CWS,2026-07-24T19:40:00+00:00,late,CWS,Mixed,0.91,18,100.1,8.252492112701118,11.387679,26.757934,,,,5.1,4.5,114,-146,4.5,108,-138,4.5,-146,DK,0.6,No call,residual +0.60 > -0.75,Projected,0.0,Pass,3,5.0,,,Final,UNDER,
2026-07-24,Bryce Miller,SEA,SEA @ TEX,2026-07-24T20:05:00+00:00,late,TEX,Mixed,0.91,9,57.2,10.144509117898627,13.797314,26.495726,,,,,5.5,-143,112,5.5,-142,112,5.5,112,DK,,Watch List,GS=9 < 10,Projected,0,Fail,0,5.1,,,Final,UNDER,
2026-07-24,MacKenzie Gore,TEX,SEA @ TEX,2026-07-24T20:05:00+00:00,late,TEX,Mixed,0.91,19,101,9.891089108910892,11.471611,26.071842,,,,5.49,5.5,-160,125,6.5,122,-156,5.5,-156,FD,-0.01,No call,residual -0.01 > -0.75,Projected,0.0,Pass,5,5.0,,,Final,UNDER,
2026-07-24,Jacob Lopez,OAK,OAK @ MIN,2026-07-24T20:10:00+00:00,late,MIN,Mixed,0.91,10,53.2,7.04347834431285,7.869482,24.088292,,,,4.8,3.5,-168,131,4.5,134,-172,3.5,-172,FD,1.3,No call,residual +1.30 > -0.75,Projected,0.0,Pass,4,5.0,,,Final,OVER,
2026-07-24,Zebby Matthews,MIN,OAK @ MIN,2026-07-24T20:10:00+00:00,late,MIN,Mixed,0.91,10,61,7.524590163934426,9.989142,27.470140999999998,,,,5.18,4.5,-108,-119,4.5,-108,-118,4.5,-118,FD,0.68,No call,residual +0.68 > -0.75; best Under -118 (FD) > -130,Projected,0.0,Pass,1,6.0,,,Final,UNDER,
2026-07-24,Rhett Lowder,CIN,CIN @ STL,2026-07-24T20:15:00+00:00,late,STL,Mixed,0.91,13,67.2,7.714286004213456,8.198121,26.729291,,,,4.66,3.5,130,-167,3.5,126,-162,3.5,-167,DK,1.16,No call,residual +1.16 > -0.75,Projected,10.0,Pass,4,5.0,,,Final,OVER,
2026-07-24,Dustin May,STL,CIN @ STL,2026-07-24T20:15:00+00:00,late,STL,Mixed,0.91,17,89,8.595505617977528,9.851169,28.136074,,,,4.76,5.5,-135,106,5.5,-125,-102,5.5,106,DK,-0.74,No call,residual -0.74 > -0.75; best Under 106 (DK) > -130,Projected,10.0,Pass,8,6.0,,,Final,OVER,
2026-07-24,Grayson Rodriguez,LAA,LAA @ SFG,2026-07-24T22:15:00+00:00,late,SFG,Mixed,0.91,6,25.2,8.415585249426234,8.282828,25.050505,,,,,4.5,130,-166,4.5,126,-162,4.5,-166,DK,,Watch List,GS=6 < 10,Projected,0,Fail,3,4.0,,,Final,UNDER,
2026-07-24,Logan Webb,SFG,LAA @ SFG,2026-07-24T22:15:00+00:00,late,SFG,Mixed,0.91,16,100.1,7.1760795523284315,8.567604,26.104418000000003,,,,4.93,6.5,122,-156,5.5,-170,132,6.5,-156,DK,-1.57,Under,"Gate PASS: residual -1.57 ≤ -0.75, qualifying Under -156 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,4,6.0,,,Final,UNDER,BF WIN
2026-07-24,Ryan Gusto,MIA,SDP @ MIA,2026-07-24T19:10:00+00:00,late,MIA,Mixed,0.91,6,24.1,8.136986726577275,9.433962,24.292453,,,,,2.5,-142,111,2.5,-154,120,2.5,120,FD,,Watch List,GS=6 < 10,Projected,0,Fail,4,3.1,,,Final,OVER,
