date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-21,Chris Sale,ATL,ATL @ MIL,2026-08-21T16:10:00+00:00,main,MIL,Mixed,0.91,16,95,10.610526315789473,13.350616,30.848995000000002,30.2,,,5.89,7.5,-120,-106,7.5,-115,-111,7.5,-106,DK,-1.61,No call,best Under -106 (DK) > -130,Projected,0.0,Pass,6,6.0,,,Final,UNDER,
2026-08-21,Jacob Misiorowski,MIL,ATL @ MIL,2026-08-21T16:10:00+00:00,main,MIL,Mixed,0.91,18,111,13.54054054054054,17.208183,34.777377,38.3,,,6.53,9.5,112,-144,9.5,112,-142,9.5,-144,DK,-2.97,Under,"Gate PASS: residual -2.97 ≤ -0.75, qualifying Under -144 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,6,6.0,,,Final,UNDER,BF WIN
2026-08-21,TBD,STL,STL @ PHI,2026-08-21T18:40:00+00:00,main,PHI,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,4,Fail,,,,,,,no box score match
2026-08-21,Jesús Luzardo,PHI,STL @ PHI,2026-08-21T18:40:00+00:00,main,PHI,Mixed,0.91,19,110.1,11.093656100530993,14.052287999999999,32.08061,32.1,,,5.87,7.5,109,-139,7.5,114,-146,7.5,-146,FD,-1.63,Under,"Gate PASS: residual -1.63 ≤ -0.75, qualifying Under -146 (FD), Rule 5 pass, PPD ≤ 50%",Projected,4.0,Pass,9,5.2,,,Final,OVER,BF LOSS
2026-08-21,Mason Fluharty,TOR,TOR @ NYY,2026-08-21T19:05:00+00:00,late,NYY,Mixed,0.91,3,35.1,10.952834130353434,11.77394,27.943485000000003,,,,,,,,,,,,,,,Watch List,GS=3 < 10,Projected,2,Fail,0,0.2,,,Final,,
2026-08-21,Cam Schlittler,NYY,TOR @ NYY,2026-08-21T19:05:00+00:00,late,NYY,Mixed,0.91,19,112,10.526785714285714,12.877030000000001,27.262181,,,,5.58,6.5,-115,-111,6.5,-111,-115,6.5,-111,DK,-0.92,No call,best Under -111 (DK) > -130,Projected,2.0,Pass,4,6.0,,,Final,UNDER,
2026-08-21,Logan Webb,SFG,SFG @ BOS,2026-08-21T19:10:00+00:00,late,BOS,Mixed,0.91,16,100.1,7.1760795523284315,8.567604,26.104418000000003,,,,4.9,4.5,-104,-123,4.5,-102,-125,4.5,-123,DK,0.4,No call,residual +0.40 > -0.75; best Under -123 (DK) > -130,Projected,0.0,Pass,2,2.2,,,Final,UNDER,
2026-08-21,Sonny Gray,BOS,SFG @ BOS,2026-08-21T19:10:00+00:00,late,BOS,Mixed,0.91,16,89.2,8.230483504808944,10.146042,27.44043,,,,5.0,5.5,-115,-111,5.5,-102,-125,5.5,-111,DK,-0.5,No call,residual -0.50 > -0.75; best Under -111 (DK) > -130,Projected,0.0,Pass,6,6.0,,,Final,OVER,
2026-08-21,Brad Lord,WSN,WSN @ MIA,2026-08-21T19:10:00+00:00,late,MIA,Mixed,0.91,1,58,8.068966445968318,8.932039,26.504854,,,,,2.5,-110,-116,2.5,-106,-120,2.5,-116,DK,,Watch List,GS=1 < 10,Projected,0,Fail,1,2.2,,,Final,UNDER,
2026-08-21,Ryan Gusto,MIA,WSN @ MIA,2026-08-21T19:10:00+00:00,late,MIA,Mixed,0.91,6,24.1,8.136986726577275,9.433962,24.292453,,,,,4.5,127,-162,4.5,126,-162,4.5,-162,DK,,Watch List,GS=6 < 10,Projected,0,Fail,2,4.0,,,Final,UNDER,
