date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-17,Quinn Mathews,STL,STL @ CIN,2026-08-17T13:40:00+00:00,main,CIN,Mixed,0.91,,,,,,,,,,4.5,-124,-102,4.5,-111,-115,4.5,-102,DK,,Watch List,Not in FG dashboard cohort,Projected,25,Fail,7,4.0,,,Final,OVER,
2026-08-17,Kent Emanuel,CIN,STL @ CIN,2026-08-17T13:40:00+00:00,main,CIN,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,25,Fail,4,5.0,,,Final,,
2026-08-17,Andre Pallante,STL,STL @ CIN,2026-08-17T18:40:00+00:00,main,CIN,Mixed,0.91,18,100,6.48,8.439587,26.836673,21.9,,,4.61,,,,4.5,-108,-115,4.5,-115,FD,0.11,No call,residual +0.11 > -0.75; best Under -115 (FD) > -130,Projected,3.0,Pass,5,6.0,,,Final,OVER,
2026-08-17,Rhett Lowder,CIN,STL @ CIN,2026-08-17T18:40:00+00:00,main,CIN,Mixed,0.91,13,67.2,7.714286004213456,8.198121,26.729291,20.2,,,4.65,,,,4.5,122,-156,4.5,-156,FD,0.15,No call,residual +0.15 > -0.75,Projected,3.0,Pass,5,6.2,,,Final,OVER,
2026-08-17,Brandon Young,BAL,BAL @ TBR,2026-08-17T18:05:00+00:00,main,TBR,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,23.5,,,4.8,3.5,-127,100,3.5,-136,106,3.5,106,FD,1.3,No call,residual +1.30 > -0.75; best Under 106 (FD) > -130,Projected,0.0,Pass,3,4.0,,,Final,UNDER,
2026-08-17,Shane McClanahan,TBR,BAL @ TBR,2026-08-17T18:05:00+00:00,main,TBR,Mixed,0.91,17,86,8.581395348837209,11.940299,28.656716,26.6,,,5.11,4.5,-123,-104,4.5,-128,100,4.5,100,FD,0.61,No call,residual +0.61 > -0.75; best Under 100 (FD) > -130,Projected,0.0,Pass,3,3.1,,,Final,UNDER,
2026-08-17,Janson Junk,MIA,MIA @ PHI,2026-08-17T18:40:00+00:00,main,PHI,Mixed,0.91,12,65,6.6461538461538465,6.859903000000001,23.961353,16.0,,,4.67,3.5,127,-163,3.5,132,-170,3.5,-170,FD,1.17,No call,residual +1.17 > -0.75,Projected,6.0,Pass,2,5.0,,,Final,UNDER,
2026-08-17,Cristopher Sánchez,PHI,MIA @ PHI,2026-08-17T18:40:00+00:00,main,PHI,Mixed,0.91,19,120.1,10.24653782922371,15.222221999999999,31.333333000000003,31.9,,,5.91,6.5,-145,114,6.5,-142,112,6.5,114,DK,-0.59,No call,residual -0.59 > -0.75; best Under 114 (DK) > -130,Projected,6.0,Pass,6,6.0,,,Final,UNDER,
2026-08-17,Framber Valdez,DET,DET @ PIT,2026-08-17T19:05:00+00:00,late,PIT,Mixed,0.91,19,107.2,7.27244599221164,9.010601,26.383981000000002,,,,4.57,5.5,119,-152,5.5,122,-156,5.5,-156,FD,-0.93,Under,"Gate PASS: residual -0.93 ≤ -0.75, qualifying Under -156 (FD), Rule 5 pass, PPD ≤ 50%",Projected,1.0,Pass,5,5.2,,,Final,UNDER,BF WIN
2026-08-17,Carmen Mlodzinski,PIT,DET @ PIT,2026-08-17T19:05:00+00:00,late,PIT,Mixed,0.91,9,77.2,7.184549944353713,8.669202,27.072243,,,,,2.5,-162,127,2.5,-170,132,2.5,132,FD,,Watch List,GS=9 < 10,Projected,1,Fail,3,3.0,,,Final,OVER,
2026-08-17,Mitch Bratt,ARI,ARI @ BOS,2026-08-17T19:10:00+00:00,late,BOS,Mixed,0.91,,,,,,,,,,3.5,-138,108,3.5,-142,112,3.5,112,FD,,Watch List,Not in FG dashboard cohort,Projected,3,Fail,0,3.0,,,Final,UNDER,
2026-08-17,Alec Gamboa,BOS,ARI @ BOS,2026-08-17T19:10:00+00:00,late,BOS,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,3,Fail,1,1.1,,,Final,,
2026-08-17,Walker Buehler,SDP,SDP @ NYM,2026-08-17T19:10:00+00:00,late,NYM,Mixed,0.91,18,87,8.275862068965518,8.474576,26.440678000000002,,,,4.64,4.5,125,-160,4.5,132,-170,4.5,-170,FD,0.14,No call,residual +0.14 > -0.75,Projected,8.0,Pass,4,6.0,,,Final,UNDER,
2026-08-17,Nolan McLean,NYM,SDP @ NYM,2026-08-17T19:10:00+00:00,late,NYM,Mixed,0.91,18,101.1,10.480263683934648,9.751773,29.078014000000003,,,,5.34,5.5,-153,120,5.5,-148,116,5.5,120,DK,-0.16,No call,residual -0.16 > -0.75; best Under 120 (DK) > -130,Projected,8.0,Pass,3,6.0,,,Final,UNDER,
2026-08-17,Mason Barnett,OAK,OAK @ KCR,2026-08-17T19:40:00+00:00,late,KCR,Mixed,0.91,0,20.1,9.29508254849059,9.166667,26.944444,,,,,3.5,116,-148,3.5,114,-146,3.5,-148,DK,,Watch List,GS=0 < 10,Projected,0,Fail,2,2.2,,,Final,UNDER,
