date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-08,Chris Sale,ATL,ATL @ NYY,2026-08-08T15:05:00+00:00,main,NYY,Mixed,0.91,16,95,10.610526315789473,13.350616,30.848995000000002,31.0,,,5.66,8.5,115,-146,7.5,-138,108,8.5,-146,DK,-2.84,Under,"Gate PASS: residual -2.84 ≤ -0.75, qualifying Under -146 (DK), Rule 5 pass, PPD ≤ 50%",Projected,11.0,Pass,8,6.0,,,Final,UNDER,BF WIN
2026-08-08,Gerrit Cole,NYY,ATL @ NYY,2026-08-08T15:05:00+00:00,main,NYY,Mixed,0.91,9,49,8.63265306122449,7.911803000000001,28.015563999999998,22.6,,,,5.5,-120,-106,5.5,-128,100,5.5,100,FD,,Watch List,GS=9 < 10,Projected,11,Fail,9,7.0,,,Final,OVER,
2026-08-08,Gage Jump,OAK,OAK @ BOS,2026-08-08T16:10:00+00:00,main,BOS,Mixed,0.91,8,43,8.581395348837209,10.635359,26.933701999999997,24.1,,,,5.5,-108,-119,5.5,-106,-120,5.5,-119,DK,,Watch List,GS=8 < 10,Projected,17,Fail,11,6.0,,,Final,OVER,
2026-08-08,Jake Bennett,BOS,OAK @ BOS,2026-08-08T16:10:00+00:00,main,BOS,Mixed,0.91,8,47.2,6.608391960965241,11.908396999999999,25.801527,21.9,,,,4.5,-137,108,4.5,-132,104,4.5,108,DK,,Watch List,GS=8 < 10,Projected,17,Fail,5,5.1,,,Final,OVER,
2026-08-08,Walbert Ureña,LAA,LAA @ MIA,2026-08-08T16:10:00+00:00,main,MIA,Mixed,0.91,15,81.1,8.631147878332133,11.598303,27.652051,28.2,,,5.09,5.5,129,-165,5.5,134,-172,5.5,-172,FD,-0.41,No call,residual -0.41 > -0.75,Projected,0.0,Pass,2,2.1,,,Final,UNDER,
2026-08-08,Sandy Alcantara,MIA,LAA @ MIA,2026-08-08T16:10:00+00:00,main,MIA,Mixed,0.91,19,123.2,6.695417927444703,10.005408000000001,25.797729000000004,22.0,,,4.81,5.5,-123,-104,5.5,-115,-111,5.5,-104,DK,-0.69,No call,residual -0.69 > -0.75; best Under -104 (DK) > -130,Projected,0.0,Pass,8,7.0,,,Final,OVER,
2026-08-08,Max Scherzer,TOR,TOR @ PHI,2026-08-08T18:05:00+00:00,main,PHI,Mixed,0.91,6,22,5.7272727272727275,7.746479000000001,20.657277,16.7,,,,3.5,-134,105,3.5,-136,106,3.5,106,FD,,Watch List,GS=6 < 10,Projected,6,Fail,4,5.1,,,Final,OVER,
2026-08-08,Aaron Nola,PHI,TOR @ PHI,2026-08-08T18:05:00+00:00,main,PHI,Mixed,0.91,18,92,9.195652173913043,11.44094,29.128015,25.6,,,5.31,4.5,102,-130,4.5,102,-130,4.5,-130,DK,0.81,No call,residual +0.81 > -0.75,Projected,6.0,Pass,8,5.0,,,Final,OVER,
2026-08-08,Robert Stock,NYM,NYM @ PIT,2026-08-08T18:40:00+00:00,main,PIT,Mixed,0.91,,,,,,,,,,3.5,-150,118,3.5,-156,122,3.5,122,FD,,Watch List,Not in FG dashboard cohort,Projected,16,Fail,4,3.0,,,Final,OVER,
2026-08-08,Bubba Chandler,PIT,NYM @ PIT,2026-08-08T18:40:00+00:00,main,PIT,Mixed,0.91,17,89.2,7.929368507637905,9.954457,24.137931000000002,23.7,,,4.63,4.5,-120,-106,4.5,-108,-118,4.5,-106,DK,0.13,No call,residual +0.13 > -0.75; best Under -106 (DK) > -130,Projected,16.0,Pass,5,6.0,,,Final,OVER,
2026-08-08,Chase Burns,CIN,CIN @ WSN,2026-08-08T18:45:00+00:00,main,WSN,Mixed,0.91,18,102.2,10.344156100388467,14.132379,28.145498000000003,31.0,,,5.73,5.5,-155,121,5.5,-140,110,5.5,121,DK,0.23,No call,residual +0.23 > -0.75; best Under 121 (DK) > -130,Projected,3.0,Pass,6,5.1,,,Final,OVER,
2026-08-08,Andrew Alvarez,WSN,CIN @ WSN,2026-08-08T18:45:00+00:00,main,WSN,Mixed,0.91,6,47,9.765958239450514,11.288344,27.852760999999997,25.9,,,,4.5,-128,100,4.5,-138,108,4.5,108,FD,,Watch List,GS=6 < 10,Projected,3,Fail,2,5.1,,,Final,UNDER,
2026-08-08,Clay Holmes,CHC,CHC @ KCR,2026-08-08T19:10:00+00:00,late,KCR,Mixed,0.91,9,52.2,7.6898737890448166,9.178744,27.294686000000002,,,,,,,,,,,,,,,Watch List,GS=9 < 10,Projected,1,Fail,1,4.0,,,Final,,
2026-08-08,Seth Lugo,KCR,CHC @ KCR,2026-08-08T19:10:00+00:00,late,KCR,Mixed,0.91,18,100.2,7.152318061482968,7.5729359999999994,25.263811000000004,,,,4.59,3.5,-167,131,4.5,130,-166,3.5,-166,FD,1.09,No call,residual +1.09 > -0.75,Projected,1.0,Pass,5,6.0,,,Final,OVER,
