date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-09-15,Yoshinobu Yamamoto,LAD,LAD @ CIN,2026-09-15T18:40:00+00:00,main,CIN,Mixed,0.91,16,104.2,8.598726323576674,12.202954,28.002569,27.4,,,5.84,7.5,-104,-123,7.5,-111,-115,7.5,-115,FD,-1.66,No call,best Under -115 (FD) > -130,Projected,1.0,Pass,7,7.0,,,Final,UNDER,
2026-09-15,Rhett Lowder,CIN,LAD @ CIN,2026-09-15T18:40:00+00:00,main,CIN,Mixed,0.91,13,67.2,7.714286004213456,8.198121,26.729291,18.5,,,4.65,3.5,-129,102,3.5,-118,-108,3.5,102,DK,1.15,No call,residual +1.15 > -0.75; best Under 102 (DK) > -130,Projected,1.0,Pass,4,5.0,,,Final,OVER,
2026-09-15,Jack Perkins,OAK,OAK @ TBR,2026-09-15T18:40:00+00:00,main,TBR,Mixed,0.91,6,57.2,11.236995458547279,12.36715,28.985507,26.9,,,,3.5,-165,129,4.5,134,-172,3.5,-172,FD,,Watch List,GS=6 < 10,Projected,0,Fail,8,6.2,,,Final,OVER,
2026-09-15,Griffin Jax,TBR,OAK @ TBR,2026-09-15T18:40:00+00:00,main,TBR,Mixed,0.91,13,65,9.415385029809732,13.581489,29.778672,30.8,,,5.21,5.5,114,-146,4.5,-172,134,5.5,-146,DK,-0.29,No call,residual -0.29 > -0.75,Projected,0.0,Pass,7,5.0,,,Final,OVER,
2026-09-15,Chris Murphy,CWS,CWS @ CLE,2026-09-15T18:40:00+00:00,main,CLE,Mixed,0.91,2,20.2,9.14516368170373,13.736264,26.648351999999996,32.3,,,,,,,,,,,,,,Watch List,GS=2 < 10,Projected,1,Fail,0,0.2,,,Final,,
2026-09-15,Foster Griffin,CLE,CWS @ CLE,2026-09-15T18:40:00+00:00,main,CLE,Mixed,0.91,19,110.1,8.891239080572634,11.167513,29.159616,23.0,,,5.43,5.5,113,-144,5.5,122,-156,5.5,-156,FD,-0.07,No call,residual -0.07 > -0.75,Projected,1.0,Pass,5,4.0,,,Final,UNDER,
2026-09-15,Jacob Misiorowski,MIL,MIL @ PIT,2026-09-15T18:40:00+00:00,main,PIT,Mixed,0.91,18,111,13.54054054054054,17.208183,34.777377,37.5,,,6.16,8.5,115,-147,8.5,112,-142,8.5,-147,DK,-2.34,Under,"Gate PASS: residual -2.34 ≤ -0.75, qualifying Under -147 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,7,5.0,,,Final,UNDER,BF WIN
2026-09-15,Lake Bachar,PIT,MIL @ PIT,2026-09-15T18:40:00+00:00,main,PIT,Mixed,0.91,4,49,9.551021337608546,13.882064,28.746928999999998,31.2,,,,2.5,146,-188,,,,2.5,-188,DK,,Watch List,GS=4 < 10,Projected,0,Fail,1,2.0,,,Final,UNDER,
2026-09-15,Cristopher Sánchez,PHI,PHI @ WSN,2026-09-15T18:45:00+00:00,main,WSN,Mixed,0.91,19,120.1,10.24653782922371,15.222221999999999,31.333333000000003,30.8,,,5.51,6.5,-118,-108,6.5,-115,-111,6.5,-108,DK,-0.99,No call,best Under -108 (DK) > -130,Projected,0.0,Pass,5,6.1,,,Final,UNDER,
2026-09-15,Jackson Kent,WSN,PHI @ WSN,2026-09-15T18:45:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,3.5,-121,-106,3.5,-130,102,3.5,102,FD,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,5.0,,,Final,OVER,
