date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-09-18,Clay Holmes,CHC,CHC @ CIN,2026-09-18T18:40:00+00:00,main,CIN,Mixed,0.91,9,52.2,7.6898737890448166,9.178744,27.294686000000002,22.1,,,,4.5,-115,-111,4.5,-104,-122,4.5,-111,DK,,Watch List,GS=9 < 10,Projected,2,Fail,4,5.1,,,Final,UNDER,
2026-09-18,Chase Burns,CIN,CHC @ CIN,2026-09-18T18:40:00+00:00,main,CIN,Mixed,0.91,18,102.2,10.344156100388467,14.132379,28.145498000000003,31.6,,,5.34,3.5,-136,106,3.5,-130,102,3.5,106,DK,1.84,No call,residual +1.84 > -0.75; best Under 106 (DK) > -130,Projected,2.0,Pass,4,3.0,,,Final,OVER,
2026-09-18,Randy Dobnak,KCR,KCR @ PIT,2026-09-18T18:40:00+00:00,main,PIT,Mixed,0.91,,,,,,,,,,3.5,110,-141,3.5,112,-142,3.5,-142,FD,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,1,3.2,,,Final,UNDER,
2026-09-18,Paul Skenes,PIT,KCR @ PIT,2026-09-18T18:40:00+00:00,main,PIT,Mixed,0.91,19,103,10.74757281553398,13.078704,26.446758999999997,27.6,,,5.84,5.5,-105,-122,5.5,100,-128,5.5,-122,DK,0.34,No call,residual +0.34 > -0.75; best Under -122 (DK) > -130,Projected,0.0,Pass,7,6.0,,,Final,OVER,
2026-09-18,Dustin May,MIL,MIL @ BAL,2026-09-18T19:05:00+00:00,late,BAL,Mixed,0.91,17,89,8.595505617977528,9.851169,28.136074,,,,4.93,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,4,2.1,,,Final,,
2026-09-18,Cade Povich,BAL,MIL @ BAL,2026-09-18T19:05:00+00:00,late,BAL,Mixed,0.91,,,,,,,,,,4.5,-165,120,,,,4.5,120,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,3,3.2,,,Final,UNDER,
2026-09-18,Mason Barnett,OAK,OAK @ CLE,2026-09-18T19:10:00+00:00,late,CLE,Mixed,0.91,0,20.1,9.29508254849059,9.166667,26.944444,,,,,2.5,-140,105,,,,2.5,105,DK,,Watch List,GS=0 < 10,Projected,2,Fail,4,3.1,,,Final,OVER,
2026-09-18,Daniel Espino,CLE,OAK @ CLE,2026-09-18T19:10:00+00:00,late,CLE,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,2,Fail,1,1.0,,,Final,,
2026-09-18,Ranger Suarez,BOS,BOS @ TBR,2026-09-18T19:10:00+00:00,late,TBR,Mixed,0.91,17,91.1,9.55839469288149,10.428177,27.555249,,,,5.58,3.5,110,-150,,,,3.5,-150,DK,2.08,No call,residual +2.08 > -0.75,Projected,0.0,Pass,5,5.2,,,Final,OVER,
2026-09-18,Ian Seymour,TBR,BOS @ TBR,2026-09-18T19:10:00+00:00,late,TBR,Mixed,0.91,5,61.1,10.565218924574904,13.496933,31.492842999999997,,,,,5.5,-125,-110,,,,5.5,-110,DK,,Watch List,GS=5 < 10,Projected,0,Fail,5,5.0,,,Final,UNDER,
