date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-20,Joe Ryan,MIN,MIN @ CLE,2026-07-20T18:40:00+00:00,main,CLE,Mixed,0.91,19,104.1,10.523962174386323,11.580776,29.415171,26.5,,,5.97,6.5,-128,100,6.5,-120,-106,6.5,100,DK,-0.53,No call,residual -0.53 > -0.75; best Under 100 (DK) > -130,Projected,1.0,Pass,3,4.0,,,Final,UNDER,
2026-07-20,Tanner Bibee,CLE,MIN @ CLE,2026-07-20T18:40:00+00:00,main,CLE,Mixed,0.91,19,106.1,7.109718208419093,10.863005000000001,27.519613999999997,24.7,,,4.62,4.5,-128,101,4.5,-122,-104,4.5,101,DK,0.12,No call,residual +0.12 > -0.75; best Under 101 (DK) > -130,Projected,1.0,Pass,5,6.0,,,Final,OVER,
2026-07-20,Braxton Ashcraft,PIT,PIT @ NYY,2026-07-20T19:05:00+00:00,late,NYY,Mixed,0.91,18,108.1,10.135385091242163,13.349969,29.881472,,,,5.49,6.5,-131,103,6.5,-128,100,6.5,103,DK,-1.01,No call,best Under 103 (DK) > -130,Projected,0.0,Pass,2,3.0,,,Final,UNDER,
2026-07-20,Ryan Weathers,NYY,PIT @ NYY,2026-07-20T19:05:00+00:00,late,NYY,Mixed,0.91,17,92.1,10.137184673939215,11.263916,29.7315,,,,5.7,6.5,-117,-109,6.5,100,-128,6.5,-109,DK,-0.8,No call,best Under -109 (DK) > -130,Projected,0.0,Pass,5,4.2,,,Final,UNDER,
2026-07-20,Nick Martinez,TBR,TBR @ TOR,2026-07-20T19:07:00+00:00,late,TOR,Mixed,0.91,17,100,5.49,8.351026000000001,25.548478000000003,,,,4.15,2.5,-181,141,3.5,138,-178,2.5,-178,FD,1.65,No call,residual +1.65 > -0.75,Projected,0.0,Pass,0,6.0,,,Final,UNDER,
2026-07-20,Dylan Cease,TOR,TBR @ TOR,2026-07-20T19:07:00+00:00,late,TOR,Mixed,0.91,17,98.1,13.545763412515074,14.950553,31.355439,,,,5.74,7.5,110,-140,7.5,110,-140,7.5,-140,DK,-1.76,Under,"Gate PASS: residual -1.76 ≤ -0.75, qualifying Under -140 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,7,6.0,,,Final,UNDER,BF WIN
2026-07-20,Shane Baz,BAL,BAL @ BOS,2026-07-20T19:10:00+00:00,late,BOS,Mixed,0.91,18,107,7.570093457943925,8.924485,24.771167,,,,4.9,5.5,121,-155,5.5,120,-154,5.5,-155,DK,-0.6,No call,residual -0.60 > -0.75,Projected,0.0,Pass,6,6.0,,,Final,OVER,
2026-07-20,Payton Tolle,BOS,BAL @ BOS,2026-07-20T19:10:00+00:00,late,BOS,Mixed,0.91,14,80.1,8.962656169125642,11.940299,25.953566,,,,5.25,6.5,-106,-120,6.5,-102,-125,6.5,-120,DK,-1.25,No call,best Under -120 (DK) > -130,Projected,0.0,Pass,9,5.2,,,Final,OVER,
2026-07-20,Emmet Sheehan,LAD,LAD @ PHI,2026-07-20T19:10:00+00:00,late,PHI,Mixed,0.91,16,77,10.051948051948052,14.630578,28.529627,,,,5.21,5.5,-122,-104,5.5,-122,-104,5.5,-104,DK,-0.29,No call,residual -0.29 > -0.75; best Under -104 (DK) > -130,Projected,0.0,Pass,6,5.1,,,Final,OVER,
2026-07-20,Cristopher Sánchez,PHI,LAD @ PHI,2026-07-20T19:10:00+00:00,late,PHI,Mixed,0.91,19,120.1,10.24653782922371,15.222221999999999,31.333333000000003,,,,5.91,6.5,111,-142,6.5,112,-142,6.5,-142,DK,-0.59,No call,residual -0.59 > -0.75,Projected,0.0,Pass,7,5.1,,,Final,OVER,
2026-07-20,JP Sears,SDP,SDP @ ATL,2026-07-20T19:15:00+00:00,late,ATL,Mixed,0.91,,,,,,,,,,3.5,-152,119,3.5,-156,122,3.5,122,FD,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,3,5.0,,,Final,UNDER,
2026-07-20,Bryce Elder,ATL,SDP @ ATL,2026-07-20T19:15:00+00:00,late,ATL,Mixed,0.91,18,102.2,7.538961225706849,9.203655,25.718016,,,,5.02,3.5,-143,112,3.5,-160,124,3.5,124,FD,1.52,No call,residual +1.52 > -0.75; best Under 124 (FD) > -130,Projected,1.0,Pass,4,6.0,,,Final,OVER,
2026-07-20,Trevor McDonald,SFG,SFG @ KCR,2026-07-20T19:40:00+00:00,late,KCR,Mixed,0.91,12,59.1,7.584270313071803,9.127382,27.482447,,,,4.37,3.5,118,-151,3.5,118,-150,3.5,-151,DK,0.87,No call,residual +0.87 > -0.75,Projected,1.0,Pass,3,4.0,,,Final,UNDER,
2026-07-20,Michael Wacha,KCR,SFG @ KCR,2026-07-20T19:40:00+00:00,late,KCR,Mixed,0.91,19,119.1,7.240223772282255,9.162451,25.857223,,,,4.74,4.5,-110,-115,4.5,104,-132,4.5,-132,FD,0.24,No call,residual +0.24 > -0.75,Projected,1.0,Pass,5,6.0,,,Final,OVER,
2026-07-20,Freddy Peralta,NYM,NYM @ MIL,2026-07-20T19:40:00+00:00,late,MIL,Mixed,0.91,19,100,8.820000672912649,10.987791,25.138735,,,,5.4,5.5,112,-143,5.5,102,-130,5.5,-143,DK,-0.1,No call,residual -0.10 > -0.75,Projected,0.0,Pass,6,5.1,,,Final,OVER,
