date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-10,Aaron Nola,PHI,PHI @ DET,2026-07-10T18:40:00+00:00,main,DET,Mixed,0.91,18,92,9.195652173913043,11.44094,29.128015,25.1,,,5.13,5.5,105,-134,5.5,100,-128,5.5,-134,DK,-0.37,No call,residual -0.37 > -0.75,Projected,6.0,Pass,8,5.0,,,Final,OVER,
2026-07-10,Jack Flaherty,DET,PHI @ DET,2026-07-10T18:40:00+00:00,main,DET,Mixed,0.91,17,76.1,10.847162294823413,10.673012,26.7845,26.7,,,5.28,5.5,-136,107,5.5,-128,100,5.5,107,DK,-0.22,No call,residual -0.22 > -0.75; best Under 107 (DK) > -130,Projected,6.0,Pass,6,6.0,,,Final,OVER,
2026-07-10,Brandon Sproat,MIL,MIL @ PIT,2026-07-10T18:40:00+00:00,main,PIT,Mixed,0.91,15,79,9.569620715255772,10.610465,26.81686,24.9,,,5.37,5.5,115,-146,5.5,132,-170,5.5,-170,FD,-0.13,No call,residual -0.13 > -0.75,Projected,24.0,Pass,,,,,,,no box score match
2026-07-10,Braxton Ashcraft,PIT,MIL @ PIT,2026-07-10T18:40:00+00:00,main,PIT,Mixed,0.91,18,108.1,10.135385091242163,13.349969,29.881472,28.3,,,5.34,6.5,113,-145,6.5,116,-148,6.5,-148,FD,-1.16,Under,"Gate PASS: residual -1.16 ≤ -0.75, qualifying Under -148 (FD), Rule 5 pass, PPD ≤ 50%",Projected,24.0,Pass,,,,,,,no box score match
2026-07-10,Ryan Weathers,NYY,NYY @ WSN,2026-07-10T18:45:00+00:00,main,WSN,Mixed,0.91,17,92.1,10.137184673939215,11.263916,29.7315,28.1,,,5.39,5.5,113,-144,5.5,120,-154,5.5,-154,FD,-0.11,No call,residual -0.11 > -0.75,Projected,5.0,Pass,6,5.1,,,Final,OVER,
2026-07-10,Carson Palmquist,WSN,NYY @ WSN,2026-07-10T18:45:00+00:00,main,WSN,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,5,Fail,4,3.0,,,Final,,
2026-07-10,Luinder Avila,KCR,KCR @ BAL,2026-07-10T19:05:00+00:00,late,BAL,Mixed,0.91,8,51.2,8.187097177178028,8.949011,26.53486,,,,,4.5,125,-160,4.5,126,-162,4.5,-162,FD,,Watch List,GS=8 < 10,Projected,3,Fail,3,5.0,,,Final,UNDER,
2026-07-10,Brandon Young,BAL,KCR @ BAL,2026-07-10T19:05:00+00:00,late,BAL,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,,,,4.8,4.5,-103,-124,4.5,110,-140,4.5,-140,FD,0.3,No call,residual +0.30 > -0.75,Projected,3.0,Pass,5,7.0,,,Final,OVER,
2026-07-10,Shota Imanaga,CHC,CHC @ CIN,2026-07-10T19:10:00+00:00,late,CIN,Mixed,0.91,18,103,8.737864077669903,14.499999999999998,28.625,,,,5.29,5.5,-121,-106,5.5,-115,-111,5.5,-106,DK,-0.21,No call,residual -0.21 > -0.75; best Under -106 (DK) > -130,Projected,8.0,Pass,5,5.0,,,Final,UNDER,
2026-07-10,Hunter Greene,CIN,CHC @ CIN,2026-07-10T19:10:00+00:00,late,CIN,Mixed,0.91,,,,,,,,,,6.5,-107,-120,6.5,100,-128,6.5,-120,DK,,Watch List,Not in FG dashboard cohort,Projected,8,Fail,12,7.0,,,Final,OVER,
