date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-08-19,Jackson Jobe,DET,DET @ PIT,2026-08-19T12:35:00+00:00,main,PIT,Mixed,0.91,,,,,,,,,,4.5,-109,-117,4.5,-104,-122,4.5,-117,DK,,Watch List,Not in FG dashboard cohort,Projected,10,Fail,3,5.1,,,Final,UNDER,
2026-08-19,Paul Skenes,PIT,DET @ PIT,2026-08-19T12:35:00+00:00,main,PIT,Mixed,0.91,19,103,10.74757281553398,13.078704,26.446758999999997,28.1,,,5.84,5.5,-162,127,6.5,134,-172,5.5,-172,FD,0.34,No call,residual +0.34 > -0.75,Projected,10.0,Pass,5,4.1,,,Final,UNDER,
2026-08-19,Michael King,SDP,SDP @ NYM,2026-08-19T13:10:00+00:00,main,NYM,Mixed,0.91,19,108.1,7.64307728192032,10.283073,27.383015999999998,24.7,,,4.95,4.5,-150,117,4.5,-148,116,4.5,117,DK,0.45,No call,residual +0.45 > -0.75; best Under 117 (DK) > -130,Projected,1.0,Pass,4,6.2,,,Final,UNDER,
2026-08-19,Robert Stock,NYM,SDP @ NYM,2026-08-19T13:10:00+00:00,main,NYM,Mixed,0.91,,,,,,,,,,3.5,-153,120,3.5,-138,108,3.5,120,DK,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,6,4.1,,,Final,OVER,
2026-08-19,AJ Smith-Shawver,ATL,ATL @ MIN,2026-08-19T13:40:00+00:00,main,MIN,Mixed,0.91,,,,,,,,,,4.5,129,-165,3.5,-174,136,4.5,-165,DK,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,3,4.1,,,Final,UNDER,
2026-08-19,Taj Bradley,MIN,ATL @ MIN,2026-08-19T13:40:00+00:00,main,MIN,Mixed,0.91,17,95.2,10.536585645950414,11.543135,27.703524,26.3,,,5.4,5.5,-133,105,5.5,-132,104,5.5,105,DK,-0.1,No call,residual -0.10 > -0.75; best Under 105 (DK) > -130,Projected,0.0,Pass,7,5.0,,,Final,OVER,
2026-08-19,Sean Newcomb,CWS,CWS @ CHC,2026-08-19T14:20:00+00:00,main,CHC,Mixed,0.91,1,52.1,8.770702128681618,9.482759,30.172413999999996,26.4,,,,,,,,,,,,,,Watch List,GS=1 < 10,Projected,2,Fail,0,2.0,,,Final,,
2026-08-19,Clay Holmes,CHC,CWS @ CHC,2026-08-19T14:20:00+00:00,main,CHC,Mixed,0.91,9,52.2,7.6898737890448166,9.178744,27.294686000000002,19.2,,,,4.5,-131,103,4.5,-125,-102,4.5,103,DK,,Watch List,GS=9 < 10,Projected,2,Fail,1,5.1,,,Final,UNDER,
2026-08-19,Brandon Pfaadt,ARI,ARI @ BOS,2026-08-19T16:10:00+00:00,main,BOS,Mixed,0.91,5,48.1,7.2620694431482145,10.065359,26.666667,21.1,,,,3.5,-116,-110,3.5,-113,-113,3.5,-110,DK,,Watch List,GS=5 < 10,Projected,1,Fail,8,5.2,,,Final,OVER,
2026-08-19,Payton Tolle,BOS,ARI @ BOS,2026-08-19T16:10:00+00:00,main,BOS,Mixed,0.91,14,80.1,8.962656169125642,11.940299,25.953566,27.5,,,5.25,5.5,-131,103,5.5,-115,-111,5.5,103,DK,-0.25,No call,residual -0.25 > -0.75; best Under 103 (DK) > -130,Projected,1.0,Pass,6,5.0,,,Final,OVER,
2026-08-19,Sandy Alcantara,MIA,MIA @ PHI,2026-08-19T18:05:00+00:00,main,PHI,Mixed,0.91,19,123.2,6.695417927444703,10.005408000000001,25.797729000000004,21.7,,,5.01,4.5,113,-145,4.5,126,-162,4.5,-162,FD,0.51,No call,residual +0.51 > -0.75,Projected,0.0,Pass,1,6.0,,,Final,UNDER,
2026-08-19,Aaron Nola,PHI,MIA @ PHI,2026-08-19T18:05:00+00:00,main,PHI,Mixed,0.91,18,92,9.195652173913043,11.44094,29.128015,26.1,,,5.31,5.5,-115,-111,5.5,-130,102,5.5,102,FD,-0.19,No call,residual -0.19 > -0.75; best Under 102 (FD) > -130,Projected,0.0,Pass,8,7.0,,,Final,OVER,
2026-08-19,Will Warren,NYY,NYY @ BAL,2026-08-19T18:35:00+00:00,main,BAL,Mixed,0.91,18,93.1,9.064286208250111,9.240506,27.911392000000003,22.1,,,5.1,5.5,124,-158,5.5,118,-150,5.5,-158,DK,-0.4,No call,residual -0.40 > -0.75,Projected,0.0,Pass,5,4.0,,,Final,UNDER,
2026-08-19,Chris Bassitt,BAL,NYY @ BAL,2026-08-19T18:35:00+00:00,main,BAL,Mixed,0.91,10,56.1,5.911242636907694,8.580184000000001,24.208376,19.4,,,4.23,4.5,-121,-105,4.5,-113,-113,4.5,-105,DK,-0.27,No call,residual -0.27 > -0.75; best Under -105 (DK) > -130,Projected,0.0,Pass,6,5.2,,,Final,OVER,
