date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-09-14,Tarik Skubal,LAD,LAD @ CIN,2026-09-14T18:40:00+00:00,main,CIN,Mixed,0.91,12,70.2,10.698113592547779,14.967258999999999,30.49579,30.7,,,5.69,7.5,-121,-105,7.5,-115,-111,7.5,-105,DK,-1.81,No call,best Under -105 (DK) > -130,Projected,0.0,Pass,9,7.0,,,Final,OVER,
2026-09-14,Nick Lodolo,CIN,LAD @ CIN,2026-09-14T18:40:00+00:00,main,CIN,Mixed,0.91,11,57.2,7.1791910680513356,8.919722,25.470763,22.8,,,4.76,4.5,104,-133,4.5,120,-154,4.5,-154,FD,0.26,No call,residual +0.26 > -0.75,Projected,0.0,Pass,4,7.0,,,Final,UNDER,
2026-09-14,Sean Newcomb,CWS,CWS @ CLE,2026-09-14T18:40:00+00:00,main,CLE,Mixed,0.91,1,52.1,8.770702128681618,9.482759,30.172413999999996,24.5,,,,,,,,,,,,,,Watch List,GS=1 < 10,Projected,0,Fail,0,1.0,,,Final,,
2026-09-14,Gavin Williams,CLE,CWS @ CLE,2026-09-14T18:40:00+00:00,main,CLE,Mixed,0.91,19,113.1,10.641176948151395,13.244296,31.274345999999998,32.1,,,5.73,7.5,-155,121,7.5,-154,120,7.5,121,DK,-1.77,No call,best Under 121 (DK) > -130,Projected,0.0,Pass,7,5.0,,,Final,UNDER,
2026-09-14,Troy Melton,DET,DET @ TOR,2026-09-14T19:07:00+00:00,late,TOR,Mixed,0.91,8,49.1,7.47972992251963,10.903874,24.964132,,,,,,,,,,,,,,,Watch List,GS=8 < 10,Projected,0,Fail,3,2.2,,,Final,,
2026-09-14,José Soriano,TOR,DET @ TOR,2026-09-14T19:07:00+00:00,late,TOR,SwStr-Dominant,0.95,19,106,9.764150943396226,13.445378,28.851541000000005,,,,5.75,7.5,-105,-130,,,,7.5,-130,DK,-1.75,Under,"Gate PASS: residual -1.75 ≤ -0.75, qualifying Under -130 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,5,6.1,,,Final,UNDER,BF WIN
2026-09-14,Brandon Young,BAL,BAL @ NYM,2026-09-14T19:10:00+00:00,late,NYM,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,,,,4.63,4.5,115,-155,,,,4.5,-155,DK,0.13,No call,residual +0.13 > -0.75,Projected,0.0,Pass,6,5.0,,,Final,OVER,
2026-09-14,Jonah Tong,NYM,BAL @ NYM,2026-09-14T19:10:00+00:00,late,NYM,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,6,6.0,,,Final,,
2026-09-14,Reynaldo López,ATL,ATL @ CHC,2026-09-14T19:40:00+00:00,late,CHC,Mixed,0.91,8,56.2,8.100000363518227,9.184726999999999,26.109391,,,,,4.5,100,-135,,,,4.5,-135,DK,,Watch List,GS=8 < 10,Projected,5,Fail,2,3.0,,,Final,UNDER,
2026-09-14,David Peterson,CHC,ATL @ CHC,2026-09-14T19:40:00+00:00,late,CHC,CS-Dependent,0.9,11,82.1,7.651822335050781,9.302325999999999,26.017442000000003,,,,5.9,4.5,-110,-120,,,,4.5,-120,DK,1.4,No call,residual +1.40 > -0.75; best Under -120 (DK) > -130,Projected,5.0,Pass,7,6.0,,,Final,OVER,
