date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-09-07,Grant Holmes,ATL,ATL @ PHI,2026-09-07T13:05:00+00:00,main,PHI,Mixed,0.91,17,87.1,7.832061524838835,11.801676,26.396648,26.3,,,4.72,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,6,6.0,,,Final,,
2026-09-07,Jesús Luzardo,PHI,ATL @ PHI,2026-09-07T13:05:00+00:00,main,PHI,Mixed,0.91,19,110.1,11.093656100530993,14.052287999999999,32.08061,31.8,,,5.87,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,12,9.0,,,Final,,
2026-09-07,Jonah Tong,NYM,NYM @ MIA,2026-09-07T13:10:00+00:00,main,MIA,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,7,5.0,,,Final,,
2026-09-07,Eury Pérez,MIA,NYM @ MIA,2026-09-07T13:10:00+00:00,main,MIA,Mixed,0.91,15,79.2,10.054393626397221,13.664122,25.877863,29.4,,,5.44,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,5,4.0,,,Final,,
2026-09-07,Grayson Rodriguez,LAA,LAA @ BOS,2026-09-07T13:35:00+00:00,main,BOS,Mixed,0.91,6,25.2,8.415585249426234,8.282828,25.050505,24.3,,,,,,,,,,,,,,Watch List,GS=6 < 10,Projected,0,Fail,3,4.0,,,Final,,
2026-09-07,Brayan Bello,BOS,LAA @ BOS,2026-09-07T13:35:00+00:00,main,BOS,Mixed,0.91,8,61,6.491803684660095,11.058150999999999,25.452812,23.5,,,,,,,,,,,,,,Watch List,GS=8 < 10,Projected,0,Fail,7,5.0,,,Final,,
2026-09-07,Joey Cantillo,CLE,CLE @ BAL,2026-09-07T13:35:00+00:00,main,BAL,Mixed,0.91,19,96,9,12.719564,30.163537,29.1,,,4.97,,,,,,,,,,,No call,no residual; no Under price,Projected,0.0,Pass,3,2.1,,,Final,,
2026-09-07,Trevor Rogers,BAL,CLE @ BAL,2026-09-07T13:35:00+00:00,main,BAL,Mixed,0.91,17,90.1,6.874539132461781,10.645375999999999,25.881569999999996,23.6,,,4.52,4.5,-120,-115,,,,4.5,-115,DK,0.02,No call,residual +0.02 > -0.75; best Under -115 (DK) > -130,Projected,0.0,Pass,6,7.1,,,Final,OVER,
2026-09-07,Derek Law,ARI,ARI @ KCR,2026-09-07T14:10:00+00:00,main,KCR,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,0,2.0,,,Final,,
2026-09-07,Noah Cameron,KCR,ARI @ KCR,2026-09-07T14:10:00+00:00,main,KCR,Mixed,0.91,17,88.2,8.32330850940528,10.154242,25.642674,26.3,,,4.56,6.5,120,-165,,,,6.5,-165,DK,-1.94,Under,"Gate PASS: residual -1.94 ≤ -0.75, qualifying Under -165 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,7,6.0,,,Final,OVER,BF LOSS
2026-09-07,Matthew Boyd,CHC,CHC @ MIL,2026-09-07T14:10:00+00:00,main,MIL,Mixed,0.91,8,39.2,9.983193917359035,13.777778,29.481481,23.2,,,,4.5,100,-135,,,,4.5,-135,DK,,Watch List,GS=8 < 10,Projected,0,Fail,7,7.0,,,Final,OVER,
2026-09-07,Robert Gasser,MIL,CHC @ MIL,2026-09-07T14:10:00+00:00,main,MIL,Mixed,0.91,8,43.1,8.307692551471785,10.235131,26.970954000000003,22.0,,,,6.5,115,-155,,,,6.5,-155,DK,,Watch List,GS=8 < 10,Projected,0,Fail,5,4.2,,,Final,UNDER,
2026-09-07,Joe Ryan,MIN,MIN @ DET,2026-09-07T15:10:00+00:00,main,DET,Mixed,0.91,19,104.1,10.523962174386323,11.580776,29.415171,25.4,,,5.86,3.5,-115,-111,3.5,-115,-111,3.5,-111,DK,2.36,No call,residual +2.36 > -0.75; best Under -111 (DK) > -130,Projected,0.0,Pass,7,4.0,,,Final,OVER,
2026-09-07,Troy Melton,DET,MIN @ DET,2026-09-07T15:10:00+00:00,main,DET,Mixed,0.91,8,49.1,7.47972992251963,10.903874,24.964132,24.6,,,,4.5,108,-137,4.5,124,-158,4.5,-158,FD,,Watch List,GS=8 < 10,Projected,0,Fail,3,5.2,,,Final,UNDER,
